Cuenta_ID,Transaccion_ID,Código_Alerta,Descripción,Fecha_Alerta
289,969,C303,Sospecha de fraude,2020-07-11
2683,1724,C303,Sospecha de fraude,2023-03-30
2426,2887,C303,Intento de phishing,2022-10-07
2913,226,B202,Sospecha de fraude,2022-07-16
2107,904,B202,Intento de phishing,2022-01-29
367,3406,B202,Intento de phishing,2023-08-17
1871,426,B202,Sospecha de fraude,2022-12-09
1973,958,A101,Sospecha de fraude,2022-02-10
56,1144,C303,Intento de phishing,2022-10-31
2396,3316,B202,Sospecha de fraude,2023-01-28
64,146,A101,Intento de phishing,2022-11-21
2379,1395,B202,Intento de phishing,2022-05-16
2709,4460,A101,Sospecha de fraude,2020-08-27
1062,4453,A101,Intento de phishing,2022-04-22
145,3929,B202,Sospecha de fraude,2023-03-29
1439,4099,B202,Sospecha de fraude,2022-08-11
2021,3946,C303,Intento de phishing,2022-08-04
1856,2866,C303,Sospecha de fraude,2021-02-08
234,4531,B202,Sospecha de fraude,2023-01-16
1541,1504,B202,Intento de phishing,2023-08-01
1612,953,C303,Sospecha de fraude,2020-01-23
1250,2637,C303,Sospecha de fraude,2023-03-19
2664,3056,B202,Intento de phishing,2020-01-19
827,4013,B202,Sospecha de fraude,2021-03-25
261,3684,C303,Intento de phishing,2022-09-25
2325,3181,C303,Sospecha de fraude,2020-11-16
2788,1469,B202,Sospecha de fraude,2022-05-13
559,1118,A101,Sospecha de fraude,2023-04-06
869,4378,B202,Sospecha de fraude,2020-07-18
2954,2015,A101,Intento de phishing,2022-11-03
2182,3496,A101,Sospecha de fraude,2023-08-25
1880,4043,A101,Intento de phishing,2020-06-02
1894,4012,C303,Sospecha de fraude,2021-08-08
2325,4370,C303,Intento de phishing,2023-02-20
539,541,C303,Intento de phishing,2021-10-20
1182,1634,C303,Intento de phishing,2021-08-26
1367,1474,C303,Intento de phishing,2023-02-15
1228,1384,B202,Sospecha de fraude,2022-06-10
1512,1993,A101,Sospecha de fraude,2020-12-04
1315,1349,B202,Intento de phishing,2023-05-04
1573,614,B202,Sospecha de fraude,2021-07-25
1868,1586,C303,Intento de phishing,2022-09-07
558,983,A101,Intento de phishing,2020-03-16
1803,509,A101,Intento de phishing,2023-04-11
1950,1594,A101,Intento de phishing,2021-10-22
660,4686,A101,Intento de phishing,2020-06-29
274,2524,B202,Intento de phishing,2023-07-21
1450,2087,A101,Sospecha de fraude,2020-11-30
1093,420,A101,Sospecha de fraude,2023-10-27
995,1500,A101,Sospecha de fraude,2020-01-24
1303,1953,A101,Intento de phishing,2020-03-26
951,1674,B202,Intento de phishing,2020-08-09
690,4772,C303,Sospecha de fraude,2020-06-12
1502,2696,B202,Sospecha de fraude,2023-06-08
2269,4638,A101,Sospecha de fraude,2020-09-21
2337,624,A101,Sospecha de fraude,2023-03-28
2238,1908,C303,Sospecha de fraude,2022-04-24
2484,569,C303,Sospecha de fraude,2022-09-25
2460,2639,C303,Intento de phishing,2022-10-04
760,150,B202,Sospecha de fraude,2021-05-19
2881,2290,C303,Intento de phishing,2020-07-23
1918,503,C303,Sospecha de fraude,2023-11-23
1629,803,A101,Sospecha de fraude,2020-11-04
2204,3076,B202,Sospecha de fraude,2020-07-20
2763,2820,C303,Intento de phishing,2022-06-21
836,2035,C303,Intento de phishing,2020-12-16
374,4435,B202,Intento de phishing,2020-03-20
1471,4109,B202,Intento de phishing,2020-06-21
1146,2369,C303,Sospecha de fraude,2021-09-26
1086,4451,B202,Intento de phishing,2021-10-26
1855,3261,B202,Sospecha de fraude,2021-05-23
1677,2509,A101,Intento de phishing,2022-01-16
2681,3308,A101,Sospecha de fraude,2021-12-29
2268,3249,A101,Sospecha de fraude,2021-01-02
38,1824,B202,Intento de phishing,2020-11-01
1656,2903,A101,Intento de phishing,2020-02-21
2291,1390,B202,Intento de phishing,2022-04-16
1744,3452,B202,Sospecha de fraude,2021-12-05
2998,2367,A101,Intento de phishing,2021-12-10
1706,4523,A101,Sospecha de fraude,2023-09-11
2759,2179,B202,Intento de phishing,2020-02-09
279,649,C303,Sospecha de fraude,2020-09-21
1310,4633,B202,Intento de phishing,2020-07-28
1883,167,A101,Intento de phishing,2023-12-29
1674,2716,B202,Sospecha de fraude,2023-08-15
1204,3357,B202,Intento de phishing,2021-01-01
4,751,C303,Sospecha de fraude,2021-01-08
923,2514,B202,Intento de phishing,2021-07-13
1336,4065,A101,Sospecha de fraude,2021-06-19
1851,234,B202,Sospecha de fraude,2022-07-14
901,3014,C303,Sospecha de fraude,2022-06-19
692,3073,B202,Sospecha de fraude,2023-03-17
422,3486,A101,Intento de phishing,2021-02-06
600,3722,B202,Sospecha de fraude,2022-11-11
477,2160,C303,Intento de phishing,2021-07-27
1397,2574,C303,Intento de phishing,2023-03-31
1536,1434,B202,Sospecha de fraude,2022-05-12
874,1796,A101,Intento de phishing,2020-05-04
1752,1243,B202,Sospecha de fraude,2023-08-11
2854,2480,A101,Sospecha de fraude,2021-01-15
1269,1055,C303,Intento de phishing,2020-05-04
1780,956,C303,Sospecha de fraude,2020-11-19
489,4079,A101,Sospecha de fraude,2022-06-29
2322,1630,A101,Sospecha de fraude,2020-11-30
510,3186,C303,Intento de phishing,2021-07-10
1599,4791,C303,Sospecha de fraude,2022-04-05
505,3269,B202,Intento de phishing,2021-01-05
406,4474,C303,Intento de phishing,2020-02-07
2017,2425,A101,Sospecha de fraude,2022-04-23
261,3562,A101,Sospecha de fraude,2020-06-20
1510,3614,C303,Intento de phishing,2022-10-25
24,2108,C303,Intento de phishing,2023-10-02
1342,3260,C303,Intento de phishing,2021-02-08
70,2188,B202,Intento de phishing,2022-03-07
1610,378,C303,Sospecha de fraude,2021-12-14
1110,1688,C303,Intento de phishing,2021-05-15
2080,4683,C303,Sospecha de fraude,2022-05-25
1316,4281,B202,Sospecha de fraude,2021-04-13
1701,4457,C303,Sospecha de fraude,2022-09-27
2164,150,A101,Intento de phishing,2021-07-12
862,1580,B202,Sospecha de fraude,2020-08-02
295,2994,C303,Intento de phishing,2020-02-14
2768,1133,C303,Intento de phishing,2020-07-03
1686,1209,A101,Sospecha de fraude,2021-08-02
647,1397,A101,Sospecha de fraude,2022-04-27
1196,4806,C303,Sospecha de fraude,2021-01-24
2984,4077,C303,Sospecha de fraude,2023-08-09
1668,3580,A101,Sospecha de fraude,2021-03-31
1745,1537,A101,Intento de phishing,2022-06-24
1388,1187,B202,Intento de phishing,2020-09-30
1314,164,A101,Intento de phishing,2022-11-25
353,532,C303,Intento de phishing,2021-04-10
1646,695,A101,Intento de phishing,2022-07-25
2174,1269,C303,Intento de phishing,2023-01-24
731,967,C303,Sospecha de fraude,2022-11-27
701,1889,B202,Sospecha de fraude,2023-07-03
202,2972,C303,Sospecha de fraude,2021-12-06
915,4050,C303,Sospecha de fraude,2021-01-26
2843,3497,A101,Intento de phishing,2021-04-13
2380,3206,B202,Intento de phishing,2021-10-11
1604,1990,C303,Intento de phishing,2023-04-22
374,2630,C303,Intento de phishing,2020-07-22
2995,635,A101,Sospecha de fraude,2023-09-26
1691,165,C303,Intento de phishing,2021-09-29
7,1572,B202,Intento de phishing,2022-09-26
2440,1186,A101,Sospecha de fraude,2020-01-10
2682,183,A101,Intento de phishing,2020-11-14
1457,2752,C303,Intento de phishing,2023-01-08
528,1526,B202,Sospecha de fraude,2021-01-26
2829,3610,C303,Intento de phishing,2021-12-13
702,4720,A101,Sospecha de fraude,2023-03-20
1966,4488,A101,Sospecha de fraude,2020-04-02
2411,3024,C303,Sospecha de fraude,2022-12-27
1767,1375,C303,Sospecha de fraude,2022-04-29
2480,341,C303,Sospecha de fraude,2021-08-17
2798,2852,A101,Sospecha de fraude,2021-10-07
1355,4820,A101,Intento de phishing,2020-03-06
1639,1196,C303,Sospecha de fraude,2020-09-08
1741,281,A101,Sospecha de fraude,2020-03-27
1786,443,C303,Intento de phishing,2020-07-13
2157,1169,C303,Sospecha de fraude,2023-09-17
2969,2221,C303,Sospecha de fraude,2023-12-05
1143,3333,A101,Sospecha de fraude,2021-02-26
82,4,A101,Sospecha de fraude,2023-09-19
2932,693,A101,Sospecha de fraude,2022-02-26
337,664,B202,Sospecha de fraude,2021-06-03
1793,774,A101,Sospecha de fraude,2022-04-25
2750,3494,B202,Intento de phishing,2023-01-06
2175,744,C303,Sospecha de fraude,2023-03-07
2418,1955,C303,Sospecha de fraude,2023-01-28
1201,2422,C303,Sospecha de fraude,2020-05-19
275,4683,A101,Intento de phishing,2021-06-26
708,1443,C303,Sospecha de fraude,2021-04-06
736,4070,C303,Sospecha de fraude,2023-12-04
1986,2257,A101,Intento de phishing,2021-12-22
521,2532,C303,Intento de phishing,2022-05-07
1545,2432,A101,Intento de phishing,2022-03-02
1995,2371,A101,Sospecha de fraude,2020-08-25
2341,3796,B202,Intento de phishing,2020-08-13
2480,859,B202,Sospecha de fraude,2020-06-01
1087,3664,A101,Sospecha de fraude,2021-01-25
1155,2959,C303,Sospecha de fraude,2021-02-21
1965,1279,C303,Sospecha de fraude,2023-12-27
49,3412,A101,Sospecha de fraude,2023-02-21
2451,1441,B202,Sospecha de fraude,2021-10-16
2854,3906,B202,Intento de phishing,2021-12-04
2350,616,A101,Sospecha de fraude,2022-07-12
1457,3428,C303,Sospecha de fraude,2021-03-20
460,2260,C303,Sospecha de fraude,2021-10-17
1971,3646,C303,Sospecha de fraude,2022-08-26
1601,3474,A101,Intento de phishing,2021-12-29
1355,3565,A101,Intento de phishing,2020-05-18
247,3779,B202,Sospecha de fraude,2020-04-21
2821,4099,B202,Sospecha de fraude,2020-03-20
1914,1012,C303,Sospecha de fraude,2020-09-30
943,4216,C303,Intento de phishing,2020-06-03
2976,450,C303,Sospecha de fraude,2022-05-04
2795,4399,C303,Sospecha de fraude,2022-12-05
602,646,A101,Sospecha de fraude,2022-08-19
617,4618,A101,Sospecha de fraude,2023-10-21
916,1495,B202,Sospecha de fraude,2023-08-07
2811,1451,B202,Intento de phishing,2021-06-26
2961,1782,A101,Sospecha de fraude,2023-06-24
1426,2097,B202,Intento de phishing,2022-01-06
2134,1415,C303,Sospecha de fraude,2022-12-29
2374,660,C303,Intento de phishing,2023-12-02
1893,4552,A101,Intento de phishing,2023-01-26
1812,1862,B202,Sospecha de fraude,2023-05-23
2153,941,A101,Sospecha de fraude,2023-04-20
284,3665,C303,Intento de phishing,2023-08-24
1826,2278,C303,Intento de phishing,2020-01-24
1761,3571,A101,Sospecha de fraude,2020-11-17
558,311,A101,Sospecha de fraude,2020-01-16
1169,2471,C303,Sospecha de fraude,2020-03-03
796,3216,A101,Intento de phishing,2023-11-03
572,1668,C303,Intento de phishing,2021-11-29
2696,3935,A101,Intento de phishing,2022-10-25
1929,3693,B202,Intento de phishing,2022-10-02
867,3260,B202,Sospecha de fraude,2022-12-13
2779,2842,C303,Sospecha de fraude,2023-10-08
308,189,A101,Intento de phishing,2023-04-20
2874,172,B202,Intento de phishing,2022-12-15
952,1895,C303,Sospecha de fraude,2023-12-05
382,1785,A101,Intento de phishing,2023-08-16
2044,4206,C303,Sospecha de fraude,2023-01-28
1659,1759,C303,Intento de phishing,2022-03-21
1618,4871,A101,Intento de phishing,2023-09-30
2261,1451,B202,Intento de phishing,2022-10-02
215,4382,A101,Intento de phishing,2022-04-28
873,2280,C303,Intento de phishing,2023-01-15
990,778,A101,Sospecha de fraude,2020-04-28
229,908,C303,Intento de phishing,2022-11-08
1106,734,C303,Intento de phishing,2023-12-16
668,3517,B202,Intento de phishing,2022-11-25
2339,2520,B202,Intento de phishing,2021-02-13
417,3415,C303,Sospecha de fraude,2023-09-12
1095,1950,C303,Sospecha de fraude,2020-03-10
94,4509,B202,Intento de phishing,2023-05-28
1729,3293,C303,Sospecha de fraude,2023-08-31
1842,3703,C303,Sospecha de fraude,2022-05-20
2705,3856,C303,Sospecha de fraude,2023-05-20
2621,1962,A101,Intento de phishing,2021-01-22
2207,1730,A101,Intento de phishing,2020-11-12
244,1440,C303,Sospecha de fraude,2021-02-18
742,3669,C303,Intento de phishing,2023-02-12
64,2632,A101,Sospecha de fraude,2023-03-17
1898,514,A101,Sospecha de fraude,2021-01-11
1908,1441,B202,Sospecha de fraude,2022-03-20
1508,2409,A101,Sospecha de fraude,2022-06-13
645,4552,A101,Intento de phishing,2022-10-29
2887,1398,A101,Sospecha de fraude,2023-05-09
1762,3454,B202,Intento de phishing,2023-06-24
2641,2111,C303,Intento de phishing,2023-10-06
615,1864,B202,Sospecha de fraude,2021-02-27
662,1199,A101,Sospecha de fraude,2022-02-11
641,4281,C303,Intento de phishing,2020-08-16
252,2817,C303,Sospecha de fraude,2022-06-20
764,3098,B202,Sospecha de fraude,2021-05-14
1316,1178,C303,Sospecha de fraude,2023-07-02
2978,1501,B202,Sospecha de fraude,2020-07-28
806,2448,C303,Intento de phishing,2021-06-13
1812,160,C303,Sospecha de fraude,2023-12-18
1222,3442,A101,Intento de phishing,2022-06-22
1416,3887,C303,Sospecha de fraude,2023-03-10
359,3574,C303,Sospecha de fraude,2022-01-16
496,2969,A101,Intento de phishing,2022-08-30
2953,3292,C303,Intento de phishing,2020-04-09
2097,3858,B202,Intento de phishing,2020-05-01
2810,3068,C303,Intento de phishing,2021-09-16
1363,2821,C303,Sospecha de fraude,2023-11-18
2700,4066,B202,Sospecha de fraude,2021-07-24
483,3985,A101,Intento de phishing,2023-11-03
754,2009,A101,Sospecha de fraude,2023-08-18
382,1077,A101,Sospecha de fraude,2020-12-12
1142,3387,A101,Intento de phishing,2023-02-11
450,2445,B202,Sospecha de fraude,2022-10-04
1267,1708,B202,Intento de phishing,2020-02-18
1823,3707,C303,Sospecha de fraude,2023-07-25
1973,3500,A101,Intento de phishing,2022-02-12
101,1962,A101,Sospecha de fraude,2022-05-08
275,2364,C303,Intento de phishing,2023-07-04
1818,4940,B202,Intento de phishing,2022-08-22
2810,4775,C303,Sospecha de fraude,2022-08-06
664,460,A101,Intento de phishing,2021-03-07
2622,895,B202,Intento de phishing,2021-12-15
609,2088,B202,Sospecha de fraude,2020-10-29
2515,2095,A101,Intento de phishing,2023-01-18
2018,1320,C303,Intento de phishing,2021-06-03
736,376,A101,Sospecha de fraude,2022-04-07
570,1693,A101,Intento de phishing,2021-01-25
2663,3861,C303,Sospecha de fraude,2022-06-11
987,634,B202,Intento de phishing,2020-01-29
417,1391,B202,Intento de phishing,2021-11-27
2672,1535,A101,Intento de phishing,2023-07-13
655,1089,B202,Sospecha de fraude,2022-08-25
2922,3225,B202,Sospecha de fraude,2022-03-20
390,4425,C303,Intento de phishing,2020-01-25
1294,3822,C303,Intento de phishing,2021-01-23
2188,103,C303,Intento de phishing,2021-09-25
529,3855,C303,Sospecha de fraude,2023-10-03
239,3197,C303,Intento de phishing,2023-05-18
2196,3425,B202,Sospecha de fraude,2023-09-06
1701,1474,A101,Sospecha de fraude,2020-02-19
1651,2635,C303,Intento de phishing,2022-09-28
2857,1531,C303,Sospecha de fraude,2023-11-10
2995,3763,B202,Sospecha de fraude,2021-06-19
2287,2627,A101,Sospecha de fraude,2020-02-17
70,486,C303,Sospecha de fraude,2020-04-16
1271,3215,B202,Sospecha de fraude,2022-09-07
217,1145,C303,Intento de phishing,2021-05-05
1087,14,B202,Sospecha de fraude,2020-02-03
2569,2085,A101,Sospecha de fraude,2020-08-11
2526,233,C303,Intento de phishing,2023-08-23
152,3129,B202,Intento de phishing,2021-01-23
823,4125,B202,Sospecha de fraude,2022-06-18
2820,1132,B202,Intento de phishing,2020-07-08
251,3594,C303,Sospecha de fraude,2020-05-20
403,3526,C303,Sospecha de fraude,2021-06-05
2451,4573,A101,Intento de phishing,2021-09-28
1855,2683,B202,Sospecha de fraude,2022-09-26
2897,4075,A101,Sospecha de fraude,2021-03-20
128,4987,B202,Sospecha de fraude,2023-08-15
1965,1444,A101,Sospecha de fraude,2022-08-09
2860,804,B202,Intento de phishing,2023-02-06
2967,3806,C303,Intento de phishing,2020-03-05
1331,4119,A101,Intento de phishing,2020-04-15
1994,4306,C303,Intento de phishing,2021-11-17
623,2915,C303,Intento de phishing,2021-12-08
2969,4046,C303,Intento de phishing,2022-10-19
1939,32,C303,Sospecha de fraude,2021-07-15
2947,4714,C303,Intento de phishing,2021-02-24
1379,3759,B202,Sospecha de fraude,2023-07-12
799,867,A101,Intento de phishing,2023-10-11
2276,76,A101,Intento de phishing,2021-12-26
2916,649,C303,Sospecha de fraude,2020-02-20
348,1859,B202,Sospecha de fraude,2020-07-21
1758,4737,A101,Sospecha de fraude,2021-12-14
2806,1307,B202,Sospecha de fraude,2020-03-31
1189,4764,B202,Intento de phishing,2020-09-16
1062,1461,A101,Intento de phishing,2020-03-21
2341,2910,B202,Sospecha de fraude,2023-10-06
2,4421,B202,Sospecha de fraude,2022-05-28
1189,235,C303,Intento de phishing,2022-10-02
2026,4763,B202,Sospecha de fraude,2022-06-13
221,2338,C303,Sospecha de fraude,2023-04-19
456,2778,B202,Intento de phishing,2021-05-27
1609,927,A101,Sospecha de fraude,2023-12-19
1710,3110,A101,Sospecha de fraude,2022-12-25
491,1953,C303,Sospecha de fraude,2020-09-19
2396,1722,C303,Intento de phishing,2020-02-13
1828,4937,C303,Intento de phishing,2020-04-13
1572,1195,A101,Intento de phishing,2020-09-03
1748,1416,C303,Sospecha de fraude,2022-03-06
2378,532,A101,Sospecha de fraude,2021-08-31
746,2585,B202,Intento de phishing,2021-01-10
873,827,C303,Intento de phishing,2020-10-22
985,820,A101,Intento de phishing,2020-09-12
71,2652,A101,Intento de phishing,2023-06-03
1663,4373,A101,Intento de phishing,2023-08-01
2503,1430,C303,Sospecha de fraude,2022-11-01
804,1163,A101,Intento de phishing,2023-06-02
1824,4205,A101,Sospecha de fraude,2021-10-20
525,1157,C303,Sospecha de fraude,2023-09-07
2989,3092,A101,Intento de phishing,2020-02-28
1748,1636,B202,Sospecha de fraude,2020-08-18
1998,1741,B202,Sospecha de fraude,2023-08-22
2267,2813,A101,Sospecha de fraude,2020-10-08
1830,100,B202,Intento de phishing,2020-08-14
891,3695,C303,Sospecha de fraude,2022-04-03
1361,2649,B202,Sospecha de fraude,2022-06-29
1843,2625,A101,Intento de phishing,2023-01-26
71,3796,C303,Intento de phishing,2020-09-09
461,1322,C303,Intento de phishing,2020-01-26
1396,4252,A101,Sospecha de fraude,2021-06-18
1067,867,A101,Intento de phishing,2022-10-31
1260,2833,A101,Intento de phishing,2021-12-16
236,2805,C303,Intento de phishing,2020-07-21
2692,4943,B202,Sospecha de fraude,2023-09-27
2726,2801,B202,Intento de phishing,2020-10-08
1697,2704,A101,Sospecha de fraude,2020-08-04
968,4020,B202,Intento de phishing,2020-05-20
790,1924,B202,Sospecha de fraude,2023-12-04
372,2939,A101,Intento de phishing,2023-05-15
107,2232,C303,Intento de phishing,2023-09-20
2101,1573,C303,Sospecha de fraude,2022-02-17
487,1198,B202,Intento de phishing,2020-12-25
2480,1924,A101,Sospecha de fraude,2021-04-03
1751,2568,B202,Sospecha de fraude,2021-08-04
776,3900,A101,Intento de phishing,2023-05-21
2484,4915,A101,Intento de phishing,2022-07-31
148,1877,C303,Intento de phishing,2020-04-18
1380,4680,B202,Intento de phishing,2020-06-08
314,1879,A101,Sospecha de fraude,2020-01-25
1484,3888,C303,Sospecha de fraude,2022-10-08
1804,2598,C303,Intento de phishing,2022-08-01
826,3678,C303,Intento de phishing,2023-12-17
1261,2969,B202,Sospecha de fraude,2022-12-19
2013,2334,C303,Intento de phishing,2022-06-21
2689,2466,B202,Intento de phishing,2021-09-02
1420,1867,B202,Sospecha de fraude,2022-01-17
1045,4632,A101,Sospecha de fraude,2022-05-26
1264,4321,A101,Sospecha de fraude,2023-02-03
2964,2765,B202,Sospecha de fraude,2022-01-18
2042,1897,B202,Intento de phishing,2020-07-05
315,4985,B202,Sospecha de fraude,2023-03-27
945,4160,B202,Sospecha de fraude,2023-10-02
2932,714,B202,Sospecha de fraude,2021-06-30
430,622,B202,Intento de phishing,2020-04-01
2853,696,B202,Intento de phishing,2023-02-03
1311,4072,C303,Sospecha de fraude,2022-01-08
2868,798,A101,Sospecha de fraude,2021-10-07
757,511,A101,Intento de phishing,2022-01-22
1325,3542,C303,Intento de phishing,2021-11-17
2333,4456,A101,Intento de phishing,2022-12-09
2530,4465,A101,Sospecha de fraude,2021-08-01
870,4728,A101,Intento de phishing,2020-06-25
1605,3072,A101,Intento de phishing,2022-12-22
2906,4766,C303,Intento de phishing,2021-04-07
713,3071,A101,Sospecha de fraude,2022-03-17
2301,2181,A101,Sospecha de fraude,2023-03-12
136,2083,B202,Intento de phishing,2020-07-23
647,1847,A101,Sospecha de fraude,2022-09-05
1916,3521,B202,Sospecha de fraude,2021-11-13
2809,4572,B202,Sospecha de fraude,2022-05-05
2650,412,C303,Intento de phishing,2021-12-11
1514,4280,C303,Sospecha de fraude,2021-12-16
2467,4909,C303,Sospecha de fraude,2022-01-23
1740,3095,C303,Sospecha de fraude,2020-10-08
800,4171,B202,Sospecha de fraude,2022-11-08
2711,2206,A101,Intento de phishing,2022-06-30
2941,4900,A101,Intento de phishing,2020-03-22
858,4145,B202,Intento de phishing,2020-02-22
491,317,C303,Sospecha de fraude,2021-10-18
81,4387,C303,Intento de phishing,2021-08-09
