Cliente_ID,Tarjeta_ID,Tipo_Tarjeta,Banco_Emisor,Límite_Crédito
1929,2354,Débito,Banco B,31841.06
2102,337,Débito,Banco B,36301.42
2122,1991,Débito,Banco A,31203.34
340,2941,Débito,Banco B,22296.87
2856,2696,Crédito,Banco A,968.84
1223,173,Débito,Banco B,24414.78
241,1926,Débito,Banco C,21260.07
2758,1389,Crédito,Banco C,37047.28
177,248,Crédito,Banco A,33716.4
100,1871,Crédito,Banco A,18005.19
1612,88,Crédito,Banco B,32303.18
1145,1899,Crédito,Banco B,22217.67
2021,2839,Débito,Banco A,20670.24
2685,1686,Crédito,Banco B,26063.53
2592,1630,Crédito,Banco A,38181.21
2378,1940,Débito,Banco C,26309.93
2902,1107,Débito,Banco B,18485.87
426,668,Débito,Banco C,48074.43
2905,1063,Crédito,Banco A,24499.75
2113,1938,Crédito,Banco C,32955.03
1745,288,Débito,Banco B,19821.77
182,1653,Débito,Banco A,47656.64
1668,872,Crédito,Banco A,28295.43
2158,703,Crédito,Banco A,2507.96
828,1682,Crédito,Banco C,49466.23
2600,1735,Débito,Banco A,37009.02
68,2429,Crédito,Banco A,31980.24
329,1536,Crédito,Banco B,7917.29
947,1660,Débito,Banco A,37835.03
194,2867,Crédito,Banco C,42871.78
828,1229,Débito,Banco C,35467.68
528,2752,Crédito,Banco A,48784.6
1732,1780,Débito,Banco A,41437.23
1215,2941,Crédito,Banco B,40446.36
2055,506,Débito,Banco B,14244.62
1464,2329,Débito,Banco B,28934.84
1250,509,Crédito,Banco B,40099.11
2519,517,Débito,Banco B,33715.27
2966,816,Débito,Banco B,27733.94
2047,2660,Crédito,Banco C,29367.44
717,673,Débito,Banco B,8604.4
209,1768,Crédito,Banco A,2474.71
217,2185,Débito,Banco C,30596.22
1739,272,Débito,Banco C,24473.2
1049,772,Débito,Banco A,28583.22
2155,86,Débito,Banco B,5698.76
2965,1918,Débito,Banco B,35130.98
229,936,Crédito,Banco B,13675.6
795,2460,Débito,Banco C,47958.71
2955,1913,Débito,Banco B,9953.56
706,2137,Débito,Banco B,37988.91
1261,2530,Crédito,Banco B,36039.77
2886,2113,Crédito,Banco B,769.26
2256,265,Débito,Banco A,2656.23
686,408,Crédito,Banco A,11754.95
1183,2208,Débito,Banco A,16659.62
1862,2375,Débito,Banco C,29938.85
1229,2423,Débito,Banco A,29575.12
742,141,Crédito,Banco B,11868.75
2846,940,Débito,Banco A,44654.59
2951,1792,Débito,Banco A,48020.77
2581,1357,Débito,Banco A,40952.63
966,1532,Débito,Banco C,5460.53
2882,2435,Débito,Banco A,14722.59
2761,302,Crédito,Banco B,33121.52
451,79,Crédito,Banco A,8603.02
2699,1052,Débito,Banco C,6865.94
2153,2356,Débito,Banco B,34707.8
960,1601,Débito,Banco C,26806.12
2006,2301,Crédito,Banco B,2208.34
1458,1282,Débito,Banco C,26991.45
2849,596,Crédito,Banco B,18148.74
2864,685,Crédito,Banco A,43466.38
687,1110,Crédito,Banco A,41185.49
1282,2766,Crédito,Banco B,49141.55
2700,2181,Débito,Banco B,10246.24
