Transaccion_ID,Comercio_ID,Tipo_Comercio,País,Validación
2820,449,Retail,Guatemala,Fallida
953,406,Electrónica,Guatemala,Fallida
1047,1965,Retail,Colombia,Exitosa
1285,270,Electrónica,Guatemala,Exitosa
2893,400,Alimentos,Guatemala,Fallida
4039,1125,Retail,Colombia,Fallida
827,185,Alimentos,México,Exitosa
3886,1995,Alimentos,Guatemala,Exitosa
3635,363,Electrónica,México,Exitosa
3552,1650,Alimentos,Guatemala,Exitosa
4756,1710,Electrónica,Colombia,Exitosa
3297,1057,Electrónica,Guatemala,Fallida
1360,1778,Retail,México,Fallida
3516,1501,Retail,México,Exitosa
293,98,Electrónica,Colombia,Exitosa
4162,1503,Electrónica,México,Fallida
2545,355,Electrónica,Colombia,Exitosa
2008,162,Alimentos,México,Fallida
3415,1568,Alimentos,Guatemala,Fallida
1401,1871,Alimentos,México,Exitosa
4623,1890,Retail,Guatemala,Exitosa
4262,1686,Alimentos,Guatemala,Fallida
692,769,Alimentos,Colombia,Fallida
3134,1830,Retail,Colombia,Fallida
1702,303,Alimentos,Colombia,Fallida
479,954,Electrónica,México,Exitosa
3914,1749,Alimentos,Guatemala,Exitosa
2868,1042,Alimentos,Guatemala,Exitosa
1611,1287,Electrónica,Guatemala,Exitosa
1588,572,Retail,Guatemala,Exitosa
4616,1633,Alimentos,Guatemala,Exitosa
3169,609,Retail,México,Fallida
4525,242,Electrónica,Colombia,Fallida
4813,48,Electrónica,México,Fallida
2513,491,Alimentos,Guatemala,Exitosa
1941,1228,Alimentos,México,Exitosa
1482,1244,Electrónica,Guatemala,Fallida
1003,1918,Electrónica,México,Fallida
3402,1354,Alimentos,Colombia,Exitosa
1879,965,Retail,Colombia,Fallida
3774,413,Alimentos,Guatemala,Exitosa
3245,453,Retail,Guatemala,Fallida
228,1713,Alimentos,México,Fallida
68,1457,Retail,Guatemala,Exitosa
894,1327,Electrónica,México,Fallida
3928,216,Alimentos,Guatemala,Fallida
4691,1848,Electrónica,Guatemala,Exitosa
162,199,Electrónica,Guatemala,Exitosa
4313,1218,Retail,México,Fallida
878,44,Retail,México,Fallida
3476,1285,Electrónica,México,Exitosa
2599,773,Retail,Colombia,Exitosa
1537,267,Electrónica,México,Exitosa
3939,483,Alimentos,México,Exitosa
1608,1069,Alimentos,México,Fallida
1359,484,Retail,México,Exitosa
515,38,Alimentos,México,Fallida
682,703,Alimentos,México,Exitosa
3691,1218,Electrónica,Colombia,Fallida
3052,1456,Retail,México,Fallida
1443,1530,Electrónica,Colombia,Exitosa
3088,996,Electrónica,México,Fallida
172,1929,Retail,México,Fallida
2290,1987,Electrónica,Colombia,Exitosa
3589,1194,Electrónica,Colombia,Exitosa
927,1335,Alimentos,Colombia,Exitosa
3462,354,Alimentos,Colombia,Exitosa
3497,737,Electrónica,México,Exitosa
3567,473,Alimentos,Guatemala,Fallida
3046,822,Retail,Colombia,Exitosa
3020,1479,Electrónica,Colombia,Exitosa
4480,1642,Alimentos,Colombia,Exitosa
4255,1968,Electrónica,Guatemala,Fallida
1307,24,Alimentos,Colombia,Exitosa
2126,1516,Alimentos,Guatemala,Exitosa
422,974,Alimentos,Colombia,Exitosa
3026,1021,Retail,México,Exitosa
3455,646,Alimentos,Colombia,Fallida
3753,1481,Alimentos,Guatemala,Exitosa
4433,1187,Alimentos,México,Fallida
4637,387,Electrónica,Guatemala,Fallida
2546,328,Alimentos,México,Exitosa
4259,1243,Retail,México,Fallida
2558,981,Retail,Guatemala,Fallida
3074,668,Alimentos,Guatemala,Exitosa
1983,1047,Retail,México,Fallida
2347,1996,Retail,México,Exitosa
1144,81,Retail,Colombia,Exitosa
1025,487,Electrónica,México,Exitosa
1410,1415,Retail,Colombia,Exitosa
2681,778,Alimentos,Colombia,Exitosa
1125,1804,Retail,Guatemala,Exitosa
3176,1086,Electrónica,Colombia,Fallida
4205,1927,Retail,Guatemala,Exitosa
4113,1851,Retail,Guatemala,Fallida
4070,1590,Retail,Colombia,Exitosa
4320,605,Alimentos,Guatemala,Exitosa
3562,1482,Alimentos,Guatemala,Fallida
2500,386,Retail,Guatemala,Exitosa
4928,881,Retail,México,Exitosa
1356,652,Retail,Colombia,Fallida
2983,1694,Electrónica,Guatemala,Exitosa
1569,1631,Retail,Colombia,Exitosa
1024,619,Retail,México,Exitosa
1977,422,Retail,Colombia,Fallida
1304,1129,Retail,Colombia,Fallida
4804,1885,Alimentos,Guatemala,Exitosa
3991,1431,Retail,Colombia,Fallida
3479,1505,Alimentos,Colombia,Exitosa
1617,627,Electrónica,Guatemala,Exitosa
1136,1638,Alimentos,México,Fallida
2289,578,Retail,Guatemala,Fallida
306,995,Alimentos,Guatemala,Fallida
4287,287,Retail,México,Exitosa
2828,481,Retail,Guatemala,Fallida
4867,952,Retail,Colombia,Fallida
2537,1805,Retail,Colombia,Fallida
2513,1937,Alimentos,Colombia,Exitosa
3215,665,Alimentos,Guatemala,Fallida
1269,1271,Retail,Guatemala,Exitosa
69,144,Electrónica,Colombia,Fallida
1209,1161,Retail,México,Fallida
4790,1038,Alimentos,Colombia,Exitosa
2785,10,Retail,México,Fallida
2708,456,Retail,México,Fallida
1006,1240,Retail,Guatemala,Exitosa
4768,1887,Electrónica,Guatemala,Exitosa
1340,1842,Electrónica,Guatemala,Exitosa
3477,199,Alimentos,Colombia,Fallida
2871,1150,Retail,Guatemala,Exitosa
1582,948,Alimentos,Guatemala,Exitosa
1396,481,Electrónica,Guatemala,Fallida
1917,1773,Electrónica,Colombia,Exitosa
1982,1563,Electrónica,México,Exitosa
2680,242,Alimentos,México,Exitosa
1174,283,Alimentos,Colombia,Fallida
3073,106,Electrónica,Colombia,Exitosa
1129,1661,Alimentos,Colombia,Fallida
3310,1254,Alimentos,México,Fallida
1487,1784,Alimentos,Guatemala,Fallida
4675,1527,Retail,México,Exitosa
2260,1043,Alimentos,Colombia,Fallida
3984,165,Retail,Colombia,Exitosa
2921,1336,Retail,México,Fallida
2743,1907,Electrónica,México,Exitosa
4688,1211,Alimentos,Colombia,Fallida
2042,1331,Alimentos,México,Exitosa
2739,1118,Alimentos,México,Exitosa
743,189,Retail,Colombia,Exitosa
136,1065,Electrónica,Colombia,Exitosa
4227,1018,Electrónica,México,Exitosa
2294,484,Electrónica,Colombia,Fallida
1978,976,Alimentos,México,Exitosa
3559,949,Electrónica,Guatemala,Fallida
4629,445,Alimentos,Guatemala,Fallida
1035,298,Retail,México,Fallida
2306,866,Electrónica,Colombia,Fallida
2473,584,Electrónica,Guatemala,Fallida
635,1382,Alimentos,Colombia,Fallida
2718,107,Electrónica,México,Fallida
1470,1079,Retail,Colombia,Exitosa
2548,1898,Alimentos,Guatemala,Fallida
872,848,Retail,Guatemala,Exitosa
4420,1256,Alimentos,Colombia,Fallida
2320,581,Retail,Colombia,Fallida
1275,498,Electrónica,Colombia,Fallida
4099,1507,Retail,Colombia,Exitosa
4428,1053,Electrónica,Colombia,Fallida
2673,1188,Alimentos,Colombia,Fallida
4793,1550,Alimentos,Guatemala,Exitosa
1456,1712,Electrónica,México,Fallida
429,1900,Alimentos,Colombia,Fallida
512,35,Retail,Colombia,Fallida
2688,419,Electrónica,Guatemala,Exitosa
3287,786,Electrónica,Colombia,Exitosa
371,570,Electrónica,Colombia,Exitosa
4892,1187,Electrónica,Guatemala,Fallida
2800,1537,Electrónica,Colombia,Fallida
170,894,Alimentos,Guatemala,Fallida
1290,1021,Alimentos,México,Exitosa
3202,1445,Electrónica,Guatemala,Fallida
904,560,Alimentos,Guatemala,Fallida
4832,709,Retail,Colombia,Exitosa
985,213,Electrónica,Colombia,Exitosa
2801,1091,Electrónica,Guatemala,Exitosa
846,488,Retail,Guatemala,Exitosa
2688,159,Electrónica,México,Fallida
3845,1945,Electrónica,Colombia,Exitosa
4135,1039,Retail,Colombia,Fallida
4508,1211,Electrónica,Guatemala,Exitosa
1857,755,Electrónica,Colombia,Fallida
3881,593,Electrónica,México,Exitosa
997,257,Alimentos,Guatemala,Exitosa
2040,781,Electrónica,Guatemala,Exitosa
1481,1271,Electrónica,Colombia,Fallida
1124,1885,Alimentos,Guatemala,Exitosa
4637,1595,Retail,Guatemala,Exitosa
266,1757,Retail,Guatemala,Exitosa
3814,1061,Electrónica,Colombia,Fallida
1263,323,Alimentos,Colombia,Fallida
351,1880,Alimentos,Guatemala,Exitosa
3982,109,Electrónica,México,Fallida
3119,1881,Retail,Colombia,Fallida
287,494,Retail,Colombia,Exitosa
3557,724,Retail,Guatemala,Exitosa
640,1913,Retail,Guatemala,Fallida
330,508,Electrónica,México,Exitosa
4104,1340,Retail,México,Exitosa
108,994,Electrónica,Colombia,Exitosa
2362,1015,Retail,Colombia,Exitosa
893,1381,Retail,Guatemala,Fallida
590,884,Electrónica,Guatemala,Fallida
1999,1136,Alimentos,Colombia,Exitosa
1967,1167,Electrónica,Guatemala,Exitosa
4151,1905,Electrónica,Colombia,Fallida
3585,1219,Electrónica,México,Fallida
4938,435,Retail,Guatemala,Exitosa
496,994,Electrónica,Guatemala,Exitosa
3685,558,Alimentos,Guatemala,Fallida
1215,1416,Retail,Colombia,Exitosa
3066,1558,Electrónica,Colombia,Fallida
2140,290,Alimentos,México,Fallida
4492,1453,Retail,Colombia,Exitosa
2055,1104,Electrónica,Guatemala,Fallida
1587,128,Alimentos,Guatemala,Exitosa
2877,518,Alimentos,Colombia,Exitosa
4849,1561,Electrónica,Guatemala,Fallida
2142,744,Alimentos,Colombia,Exitosa
430,338,Alimentos,México,Fallida
3111,457,Retail,México,Fallida
2622,1055,Alimentos,Colombia,Exitosa
2112,907,Retail,México,Exitosa
2959,1419,Electrónica,México,Exitosa
578,1438,Alimentos,México,Exitosa
4893,266,Alimentos,Guatemala,Fallida
1223,173,Alimentos,Colombia,Fallida
4084,1912,Electrónica,Guatemala,Fallida
2734,1525,Electrónica,Colombia,Fallida
1132,1876,Retail,Guatemala,Exitosa
1070,1718,Alimentos,Colombia,Fallida
2460,50,Electrónica,México,Fallida
918,366,Alimentos,México,Exitosa
3369,1053,Electrónica,México,Fallida
4407,412,Alimentos,México,Exitosa
3774,945,Retail,Colombia,Fallida
1608,4,Electrónica,Guatemala,Fallida
3241,1637,Electrónica,Guatemala,Fallida
694,1590,Retail,México,Fallida
2950,607,Retail,México,Fallida
1322,460,Electrónica,Colombia,Fallida
3869,1295,Retail,Guatemala,Fallida
319,1796,Alimentos,Guatemala,Fallida
2008,518,Retail,Guatemala,Fallida
2676,308,Electrónica,Colombia,Exitosa
1655,486,Retail,Guatemala,Exitosa
4911,142,Alimentos,Guatemala,Fallida
1607,603,Retail,Guatemala,Fallida
3771,313,Retail,México,Exitosa
2852,846,Retail,México,Fallida
3287,732,Retail,México,Fallida
4469,301,Alimentos,Guatemala,Fallida
2814,946,Electrónica,Guatemala,Exitosa
3713,1422,Alimentos,Guatemala,Fallida
4613,62,Electrónica,Colombia,Fallida
3495,549,Alimentos,Colombia,Fallida
1024,950,Electrónica,Guatemala,Exitosa
4150,1326,Retail,Colombia,Fallida
1813,871,Alimentos,Colombia,Exitosa
2717,263,Alimentos,Guatemala,Exitosa
4529,1442,Electrónica,México,Fallida
184,940,Retail,México,Exitosa
1928,1604,Alimentos,Colombia,Fallida
4413,676,Electrónica,Colombia,Fallida
4236,841,Retail,Colombia,Fallida
1292,165,Alimentos,Guatemala,Exitosa
29,630,Retail,Guatemala,Fallida
4706,72,Alimentos,Colombia,Exitosa
2876,880,Electrónica,Guatemala,Fallida
2342,132,Electrónica,Guatemala,Exitosa
3786,1883,Electrónica,México,Fallida
2507,971,Electrónica,Guatemala,Fallida
142,52,Retail,Guatemala,Exitosa
4617,542,Electrónica,Guatemala,Fallida
1571,707,Retail,Colombia,Fallida
1620,566,Retail,Colombia,Exitosa
2668,66,Retail,Colombia,Fallida
778,1795,Electrónica,Colombia,Fallida
604,1083,Electrónica,Colombia,Exitosa
4777,1500,Alimentos,Colombia,Fallida
1040,890,Alimentos,Colombia,Exitosa
771,347,Electrónica,Colombia,Fallida
3168,478,Electrónica,México,Exitosa
1585,1669,Retail,Colombia,Fallida
3610,758,Alimentos,Colombia,Fallida
1317,1971,Alimentos,Guatemala,Fallida
1899,1799,Alimentos,Guatemala,Exitosa
4724,1078,Electrónica,Guatemala,Exitosa
898,948,Retail,México,Exitosa
1387,269,Electrónica,México,Exitosa
4094,985,Alimentos,México,Fallida
1180,1474,Electrónica,Guatemala,Fallida
293,1639,Alimentos,Guatemala,Fallida
1565,175,Retail,Guatemala,Fallida
771,1695,Electrónica,Guatemala,Exitosa
609,1571,Alimentos,Guatemala,Exitosa
1483,975,Alimentos,Guatemala,Fallida
49,1017,Alimentos,Colombia,Fallida
2053,1574,Retail,México,Fallida
2254,947,Retail,Guatemala,Exitosa
3375,24,Alimentos,Colombia,Fallida
4008,187,Electrónica,Guatemala,Exitosa
1903,1359,Alimentos,Colombia,Fallida
3226,291,Retail,Colombia,Fallida
876,179,Retail,Guatemala,Exitosa
1521,649,Retail,Guatemala,Fallida
1176,1064,Electrónica,Guatemala,Exitosa
4672,905,Alimentos,México,Fallida
4885,791,Electrónica,Guatemala,Fallida
3465,289,Retail,Colombia,Fallida
1396,103,Retail,Guatemala,Fallida
3064,373,Alimentos,Guatemala,Fallida
4238,966,Alimentos,Guatemala,Fallida
2951,1552,Electrónica,Guatemala,Fallida
4413,425,Retail,Guatemala,Fallida
4804,1349,Alimentos,Colombia,Exitosa
4918,1968,Retail,México,Fallida
857,397,Alimentos,Colombia,Exitosa
1546,1573,Retail,México,Exitosa
4357,844,Alimentos,Guatemala,Exitosa
3570,301,Electrónica,Colombia,Fallida
384,413,Alimentos,México,Fallida
2434,528,Alimentos,Guatemala,Fallida
965,1400,Electrónica,Colombia,Fallida
4006,1742,Alimentos,Guatemala,Exitosa
354,1178,Alimentos,México,Fallida
3896,47,Electrónica,Guatemala,Exitosa
4116,1828,Alimentos,México,Exitosa
204,1625,Retail,Guatemala,Fallida
4114,1088,Alimentos,Colombia,Fallida
4904,1387,Alimentos,Colombia,Exitosa
2030,755,Retail,Guatemala,Exitosa
2514,357,Alimentos,México,Exitosa
4636,843,Electrónica,Guatemala,Fallida
1342,412,Retail,México,Fallida
2937,1034,Alimentos,México,Fallida
3756,401,Retail,México,Exitosa
1175,357,Electrónica,México,Fallida
4334,1758,Retail,México,Fallida
2291,1595,Retail,Guatemala,Exitosa
1946,1246,Electrónica,Colombia,Exitosa
744,64,Electrónica,México,Exitosa
1426,1529,Alimentos,México,Fallida
1367,331,Alimentos,Colombia,Exitosa
2951,1139,Electrónica,Colombia,Exitosa
2546,1494,Retail,México,Fallida
1363,1362,Retail,México,Fallida
2189,1892,Alimentos,Guatemala,Exitosa
4997,692,Electrónica,Colombia,Exitosa
944,715,Alimentos,Colombia,Fallida
4422,438,Retail,Colombia,Fallida
2083,103,Electrónica,Guatemala,Fallida
3656,647,Electrónica,México,Exitosa
4267,1576,Retail,México,Fallida
3032,152,Retail,Colombia,Exitosa
4968,419,Alimentos,Colombia,Exitosa
1561,1420,Alimentos,Guatemala,Fallida
2582,100,Electrónica,México,Exitosa
3440,1935,Alimentos,México,Fallida
2675,1450,Electrónica,México,Fallida
3242,574,Alimentos,Guatemala,Fallida
3381,1887,Electrónica,Colombia,Fallida
4463,802,Alimentos,México,Fallida
4953,535,Retail,México,Fallida
2441,1697,Alimentos,Guatemala,Exitosa
458,1771,Retail,Colombia,Exitosa
1410,748,Electrónica,México,Fallida
3183,1111,Alimentos,México,Exitosa
3530,54,Retail,México,Exitosa
1878,1662,Alimentos,Colombia,Exitosa
179,706,Retail,Colombia,Exitosa
4557,478,Retail,México,Fallida
4432,4,Alimentos,Colombia,Fallida
1358,790,Retail,Colombia,Exitosa
1955,634,Retail,Guatemala,Exitosa
4442,1551,Alimentos,Guatemala,Fallida
1646,34,Electrónica,Guatemala,Exitosa
4006,1368,Alimentos,Colombia,Fallida
2982,1278,Electrónica,Guatemala,Fallida
2135,1454,Electrónica,México,Fallida
808,444,Electrónica,México,Exitosa
892,1164,Electrónica,México,Exitosa
4077,1673,Alimentos,Guatemala,Fallida
542,1603,Alimentos,México,Exitosa
64,1574,Alimentos,Colombia,Exitosa
4335,1992,Alimentos,Guatemala,Fallida
3039,272,Alimentos,México,Exitosa
757,1303,Retail,México,Exitosa
4572,426,Alimentos,México,Fallida
1920,1670,Alimentos,Colombia,Exitosa
1120,1500,Electrónica,Colombia,Exitosa
1537,958,Alimentos,Colombia,Exitosa
2246,610,Electrónica,México,Exitosa
3316,805,Electrónica,Guatemala,Fallida
232,1640,Alimentos,México,Exitosa
692,153,Retail,Guatemala,Fallida
274,342,Alimentos,Guatemala,Exitosa
4395,1267,Retail,Colombia,Exitosa
4606,320,Electrónica,Colombia,Exitosa
2794,1460,Retail,Colombia,Fallida
461,1531,Retail,Colombia,Fallida
4346,875,Retail,México,Fallida
1599,182,Retail,México,Fallida
13,931,Electrónica,México,Fallida
4249,1181,Alimentos,Guatemala,Exitosa
2944,388,Electrónica,México,Exitosa
4751,563,Alimentos,Colombia,Fallida
412,1182,Electrónica,México,Exitosa
4706,1802,Alimentos,Colombia,Fallida
3339,293,Retail,Colombia,Fallida
2055,1428,Electrónica,Colombia,Fallida
3461,290,Alimentos,Guatemala,Exitosa
3358,207,Alimentos,Guatemala,Exitosa
2552,1410,Retail,Colombia,Fallida
3781,1236,Alimentos,Colombia,Exitosa
1426,805,Alimentos,Guatemala,Exitosa
2842,1974,Electrónica,Guatemala,Exitosa
2258,1489,Retail,México,Exitosa
1767,898,Alimentos,Guatemala,Fallida
4944,1659,Retail,Colombia,Fallida
1293,1802,Retail,México,Fallida
3952,1101,Electrónica,Colombia,Exitosa
1235,553,Retail,Colombia,Fallida
2130,1160,Alimentos,México,Fallida
2536,74,Alimentos,México,Fallida
2562,576,Alimentos,México,Fallida
3298,312,Retail,Colombia,Exitosa
4258,1709,Alimentos,Colombia,Exitosa
855,209,Alimentos,Guatemala,Fallida
1751,615,Electrónica,México,Exitosa
4648,880,Retail,México,Exitosa
3023,1893,Alimentos,México,Exitosa
1072,1838,Retail,Guatemala,Fallida
3976,1746,Electrónica,Colombia,Exitosa
459,123,Electrónica,México,Exitosa
2830,1220,Retail,Colombia,Fallida
4012,258,Alimentos,Colombia,Exitosa
4812,1221,Alimentos,México,Exitosa
4067,369,Electrónica,Guatemala,Fallida
3358,505,Alimentos,Guatemala,Exitosa
3645,917,Retail,Guatemala,Exitosa
1514,297,Retail,México,Exitosa
2824,931,Alimentos,Colombia,Exitosa
2291,1885,Retail,México,Exitosa
1574,1793,Alimentos,Colombia,Exitosa
2332,164,Alimentos,Colombia,Exitosa
1298,1264,Alimentos,Guatemala,Exitosa
3669,1019,Electrónica,Colombia,Fallida
2266,634,Retail,México,Fallida
1491,1537,Alimentos,México,Fallida
3981,101,Retail,Guatemala,Fallida
3358,1605,Electrónica,México,Fallida
1197,287,Retail,Guatemala,Exitosa
2033,116,Electrónica,México,Exitosa
627,909,Electrónica,México,Fallida
3628,329,Alimentos,Colombia,Exitosa
642,1215,Retail,Colombia,Fallida
190,850,Electrónica,México,Exitosa
350,1532,Retail,Colombia,Fallida
1503,484,Electrónica,Colombia,Fallida
3001,1856,Retail,Colombia,Exitosa
4453,168,Electrónica,Guatemala,Exitosa
1857,685,Electrónica,México,Exitosa
2603,1498,Electrónica,Guatemala,Exitosa
4553,1233,Alimentos,Guatemala,Exitosa
2291,1462,Retail,Colombia,Fallida
1769,141,Retail,México,Exitosa
3309,148,Retail,Colombia,Exitosa
3364,201,Alimentos,México,Fallida
4281,401,Electrónica,Colombia,Exitosa
518,909,Retail,México,Exitosa
4712,1860,Retail,Colombia,Fallida
607,386,Alimentos,Colombia,Exitosa
614,1381,Alimentos,México,Fallida
3642,1578,Retail,México,Exitosa
3614,1458,Electrónica,México,Fallida
4122,1803,Retail,México,Fallida
4863,1178,Alimentos,Guatemala,Exitosa
144,144,Electrónica,México,Fallida
4917,1398,Retail,México,Exitosa
2635,1402,Electrónica,Colombia,Exitosa
999,668,Retail,Guatemala,Fallida
1569,141,Retail,México,Exitosa
1638,504,Alimentos,Colombia,Exitosa
1117,328,Electrónica,Guatemala,Fallida
3213,1318,Retail,México,Fallida
4630,1323,Retail,Guatemala,Fallida
2501,341,Electrónica,México,Fallida
3247,43,Retail,México,Exitosa
384,362,Electrónica,Guatemala,Fallida
2087,303,Retail,México,Fallida
3249,1860,Retail,Colombia,Fallida
694,342,Retail,Guatemala,Exitosa
3256,623,Alimentos,México,Exitosa
3516,1074,Alimentos,Colombia,Fallida
2016,1506,Electrónica,Colombia,Exitosa
710,919,Electrónica,Colombia,Fallida
1404,1871,Alimentos,Colombia,Fallida
1152,493,Retail,Colombia,Fallida
844,1981,Electrónica,México,Fallida
4813,1705,Alimentos,México,Fallida
894,375,Retail,México,Fallida
460,233,Alimentos,México,Exitosa
800,1207,Alimentos,Colombia,Fallida
4022,1235,Alimentos,Guatemala,Exitosa
680,1626,Alimentos,Colombia,Fallida
3611,791,Retail,México,Fallida
932,1893,Retail,Colombia,Fallida
3041,841,Alimentos,Guatemala,Exitosa
3165,351,Retail,Colombia,Fallida
3076,1191,Retail,Guatemala,Fallida
1415,1440,Electrónica,Guatemala,Fallida
2813,142,Electrónica,Colombia,Fallida
4884,522,Electrónica,México,Fallida
3856,594,Alimentos,Guatemala,Fallida
1210,1132,Electrónica,Colombia,Fallida
2988,112,Electrónica,Colombia,Exitosa
606,939,Electrónica,Guatemala,Exitosa
2489,1695,Electrónica,México,Fallida
3420,985,Retail,Guatemala,Fallida
1926,849,Retail,México,Exitosa
573,1412,Electrónica,Colombia,Exitosa
4517,1486,Retail,México,Exitosa
4581,1221,Alimentos,Guatemala,Exitosa
2554,856,Retail,Colombia,Exitosa
3127,1818,Electrónica,Colombia,Fallida
2734,971,Retail,Colombia,Exitosa
2453,1482,Alimentos,Colombia,Fallida
2064,750,Retail,Guatemala,Exitosa
1204,7,Alimentos,Guatemala,Exitosa
702,517,Alimentos,México,Exitosa
4277,55,Retail,Guatemala,Exitosa
693,1710,Alimentos,Colombia,Exitosa
3983,778,Electrónica,México,Exitosa
97,1664,Alimentos,Guatemala,Fallida
2149,1249,Retail,México,Exitosa
981,1779,Electrónica,México,Exitosa
1127,779,Electrónica,Guatemala,Fallida
233,298,Alimentos,México,Fallida
1672,1661,Electrónica,México,Fallida
887,341,Retail,Guatemala,Fallida
1815,1080,Alimentos,México,Exitosa
2444,691,Alimentos,Colombia,Exitosa
3680,198,Retail,México,Fallida
3250,269,Retail,México,Fallida
239,264,Retail,México,Exitosa
1866,1314,Retail,México,Fallida
4418,290,Retail,Guatemala,Exitosa
3350,1115,Electrónica,Colombia,Exitosa
1810,456,Retail,Colombia,Exitosa
1448,1015,Electrónica,México,Exitosa
180,1332,Electrónica,Colombia,Exitosa
