Cliente_ID_1,Cliente_ID_2,Fecha_Registro,Tipo_Recomendación,Nivel_Confianza
2997,2511,2021-12-29,Amigo,Medio
1007,1394,2022-02-04,Amigo,Medio
260,1855,2023-08-29,Amigo,Bajo
2065,625,2023-06-28,Amigo,Alto
2773,2332,2022-12-09,Familiar,Bajo
351,2472,2020-03-30,Amigo,Bajo
390,1549,2020-03-18,Amigo,Alto
2268,2189,2021-09-01,Familiar,Bajo
2708,2731,2022-06-16,Amigo,Medio
1686,1955,2021-02-01,Familiar,Alto
1580,1078,2023-01-15,Amigo,Bajo
1537,2673,2023-03-19,Amigo,Bajo
1179,1068,2023-07-01,Amigo,Medio
174,1137,2021-10-09,Amigo,Alto
2887,1159,2023-02-28,Familiar,Bajo
2577,2857,2022-11-30,Familiar,Alto
95,350,2023-02-08,Amigo,Bajo
2580,1895,2022-08-11,Amigo,Alto
892,1381,2022-12-31,Familiar,Bajo
1634,540,2021-07-08,Familiar,Bajo
2271,1063,2021-12-24,Amigo,Medio
1453,2144,2022-10-04,Amigo,Bajo
1844,1190,2020-11-02,Familiar,Medio
183,2714,2022-04-28,Amigo,Alto
2423,2120,2023-10-15,Amigo,Bajo
1669,1514,2023-11-23,Amigo,Bajo
954,656,2021-02-21,Amigo,Alto
1217,2866,2021-02-03,Familiar,Bajo
2997,1401,2020-10-10,Familiar,Medio
35,2344,2020-04-10,Familiar,Alto
1152,141,2023-05-12,Familiar,Bajo
524,2511,2022-09-24,Amigo,Bajo
1911,223,2020-03-29,Amigo,Alto
2380,1962,2021-07-07,Familiar,Bajo
2810,1422,2020-11-26,Familiar,Medio
956,657,2022-04-13,Amigo,Alto
2066,993,2021-07-25,Amigo,Medio
2697,1900,2022-03-29,Amigo,Alto
2386,1825,2020-11-08,Familiar,Medio
22,2755,2023-12-22,Amigo,Medio
2003,2111,2022-04-02,Familiar,Medio
1548,2473,2020-10-17,Familiar,Bajo
390,96,2020-07-27,Familiar,Bajo
2975,2667,2022-08-27,Amigo,Bajo
2247,1745,2021-07-26,Amigo,Alto
1909,606,2020-01-30,Familiar,Bajo
1532,553,2023-02-04,Amigo,Alto
2056,1973,2020-06-21,Amigo,Alto
2666,2212,2023-09-09,Familiar,Bajo
2877,856,2022-03-09,Amigo,Alto
1999,2716,2020-06-25,Amigo,Alto
1016,2906,2022-06-30,Familiar,Bajo
1166,1255,2020-01-30,Amigo,Medio
2983,1961,2023-11-28,Familiar,Alto
1801,1872,2020-11-22,Familiar,Bajo
2471,1328,2022-12-02,Amigo,Alto
1626,1383,2020-01-07,Familiar,Medio
1891,905,2020-01-17,Familiar,Medio
2646,2729,2020-03-08,Familiar,Alto
2427,1361,2021-11-29,Amigo,Alto
1977,2520,2021-06-14,Amigo,Bajo
2189,2645,2023-12-11,Amigo,Bajo
2079,2833,2021-09-09,Familiar,Medio
2549,658,2021-02-07,Familiar,Bajo
2250,1409,2021-02-25,Amigo,Medio
2793,658,2021-08-30,Amigo,Medio
609,289,2022-08-19,Amigo,Bajo
2458,1722,2020-08-24,Amigo,Medio
1547,1788,2020-06-06,Amigo,Alto
2339,2432,2021-11-05,Familiar,Alto
437,2396,2023-01-17,Amigo,Bajo
1628,124,2022-01-26,Amigo,Bajo
2906,1459,2023-01-04,Amigo,Alto
2507,2217,2021-03-17,Familiar,Medio
750,1949,2020-07-24,Amigo,Bajo
50,1402,2021-10-27,Familiar,Bajo
2147,335,2020-04-27,Familiar,Medio
254,2877,2020-07-04,Familiar,Bajo
2341,2036,2022-09-15,Amigo,Bajo
1486,2365,2023-08-14,Familiar,Bajo
251,2879,2022-10-29,Familiar,Medio
932,950,2020-12-24,Familiar,Bajo
2292,1705,2021-06-28,Familiar,Bajo
767,2584,2020-04-27,Amigo,Alto
538,2691,2023-09-18,Amigo,Bajo
814,87,2023-01-19,Amigo,Alto
94,723,2020-07-26,Familiar,Bajo
1928,2910,2021-09-03,Amigo,Bajo
1403,1241,2022-06-09,Familiar,Bajo
2379,595,2021-09-06,Amigo,Alto
290,2402,2020-12-16,Familiar,Alto
573,390,2021-05-11,Amigo,Alto
1701,1968,2022-04-27,Amigo,Bajo
173,1420,2020-01-20,Amigo,Medio
2949,1152,2020-08-15,Familiar,Alto
86,126,2020-11-26,Familiar,Bajo
391,475,2020-01-06,Amigo,Alto
2280,1836,2022-10-20,Familiar,Bajo
1946,32,2020-07-14,Familiar,Bajo
519,1322,2022-11-17,Familiar,Bajo
2968,1246,2021-12-23,Amigo,Alto
2457,239,2023-10-13,Familiar,Bajo
2795,432,2021-07-11,Amigo,Medio
960,848,2023-04-22,Familiar,Bajo
131,1879,2023-03-03,Familiar,Bajo
1002,1031,2022-02-18,Familiar,Medio
2767,1619,2021-09-04,Amigo,Bajo
2403,1612,2020-06-02,Familiar,Bajo
986,370,2021-12-20,Familiar,Bajo
1103,1179,2020-07-17,Amigo,Bajo
2156,759,2023-01-22,Amigo,Medio
1644,818,2023-05-30,Amigo,Alto
2192,1672,2022-01-05,Familiar,Medio
795,1861,2023-09-30,Familiar,Alto
909,2547,2021-11-01,Amigo,Bajo
285,2652,2021-02-19,Amigo,Alto
2010,2800,2023-06-12,Amigo,Medio
1846,1139,2020-10-14,Familiar,Bajo
1377,1264,2022-07-31,Familiar,Bajo
1227,863,2021-12-02,Amigo,Bajo
1255,1290,2023-06-16,Amigo,Bajo
2874,85,2023-06-05,Familiar,Alto
1816,706,2023-06-03,Amigo,Medio
1465,770,2023-09-06,Familiar,Alto
350,1704,2023-06-08,Familiar,Bajo
50,1535,2020-01-24,Amigo,Bajo
2890,1246,2023-05-01,Familiar,Alto
1891,2513,2020-03-07,Familiar,Bajo
2182,745,2021-01-09,Amigo,Bajo
1292,631,2021-12-15,Familiar,Alto
686,2339,2021-07-20,Familiar,Bajo
2628,460,2021-10-14,Amigo,Bajo
33,1608,2021-08-30,Amigo,Medio
1513,231,2021-09-30,Amigo,Medio
1928,1537,2023-02-20,Amigo,Bajo
983,2537,2022-12-23,Familiar,Bajo
2491,2116,2023-11-27,Familiar,Alto
40,1619,2021-10-20,Amigo,Alto
2971,846,2023-09-17,Familiar,Medio
2746,1473,2020-08-21,Amigo,Alto
787,1635,2022-07-05,Amigo,Alto
1958,1250,2020-02-14,Amigo,Medio
2217,498,2021-08-15,Amigo,Bajo
1296,2861,2020-02-28,Amigo,Bajo
1465,2215,2022-04-19,Familiar,Medio
2160,288,2022-10-29,Amigo,Medio
2097,2222,2022-03-25,Familiar,Bajo
1419,569,2022-03-23,Amigo,Alto
2517,2186,2020-01-14,Amigo,Medio
1699,1009,2020-12-22,Amigo,Medio
1043,1325,2022-01-04,Amigo,Bajo
2105,1422,2022-10-06,Amigo,Alto
1693,1508,2020-05-19,Familiar,Alto
366,2316,2021-10-28,Familiar,Medio
650,874,2021-12-21,Familiar,Bajo
294,1368,2022-04-18,Amigo,Alto
933,1468,2021-08-29,Familiar,Bajo
1585,807,2023-03-16,Familiar,Alto
798,396,2021-03-23,Familiar,Medio
1142,1876,2020-05-30,Familiar,Bajo
535,1692,2022-05-17,Familiar,Medio
1902,2067,2021-03-10,Familiar,Medio
27,130,2020-01-18,Familiar,Alto
1707,553,2023-10-06,Familiar,Medio
2969,2427,2023-04-10,Amigo,Bajo
2920,1932,2021-02-07,Familiar,Medio
2849,1687,2020-04-08,Amigo,Alto
1743,2361,2021-05-09,Familiar,Alto
248,805,2022-04-22,Amigo,Bajo
2473,109,2024-01-01,Amigo,Alto
37,1002,2023-04-14,Amigo,Bajo
1047,1302,2021-09-26,Familiar,Alto
2155,1271,2023-11-19,Amigo,Medio
1262,1098,2022-07-18,Amigo,Bajo
1291,1035,2022-03-25,Familiar,Medio
77,2662,2021-04-13,Amigo,Alto
1296,859,2021-11-25,Familiar,Alto
82,116,2022-09-23,Amigo,Bajo
490,2937,2022-02-12,Amigo,Medio
1830,352,2021-08-12,Familiar,Medio
2495,1941,2023-11-28,Familiar,Bajo
906,2914,2021-04-11,Amigo,Bajo
615,1511,2023-12-20,Familiar,Medio
1886,1633,2020-12-19,Familiar,Bajo
864,1521,2023-03-15,Familiar,Alto
380,876,2020-10-13,Familiar,Medio
1369,1329,2023-10-22,Familiar,Bajo
1845,2679,2020-04-23,Familiar,Alto
870,902,2021-07-24,Amigo,Bajo
2282,2726,2021-07-27,Amigo,Bajo
1633,2249,2023-05-26,Amigo,Alto
507,533,2020-09-26,Familiar,Medio
2219,2558,2020-01-19,Familiar,Alto
1724,1261,2022-06-21,Amigo,Alto
382,2229,2020-10-06,Amigo,Bajo
2139,1214,2021-08-18,Familiar,Alto
2386,658,2021-08-30,Familiar,Alto
1517,1289,2021-02-25,Amigo,Bajo
2224,2130,2020-11-04,Familiar,Medio
2242,1302,2021-05-03,Familiar,Alto
2122,2960,2021-12-26,Familiar,Bajo
2082,2230,2023-10-05,Amigo,Bajo
2536,1127,2023-05-24,Familiar,Medio
772,2114,2021-01-13,Familiar,Alto
2121,1435,2022-02-25,Amigo,Bajo
252,748,2020-10-18,Familiar,Bajo
1119,863,2022-08-05,Amigo,Bajo
2017,2319,2023-06-16,Amigo,Bajo
1253,2435,2022-12-16,Familiar,Bajo
1230,86,2023-05-18,Amigo,Alto
2401,2079,2022-07-16,Familiar,Medio
1444,2906,2020-06-28,Familiar,Medio
2709,1048,2023-04-03,Amigo,Bajo
1400,1265,2021-12-21,Amigo,Medio
602,2693,2022-09-09,Amigo,Bajo
1042,2067,2023-07-25,Amigo,Medio
2970,1194,2020-11-29,Amigo,Medio
1323,1961,2020-07-31,Amigo,Medio
2894,830,2021-03-30,Familiar,Medio
2092,2676,2021-04-17,Familiar,Bajo
960,2022,2022-04-21,Familiar,Bajo
2830,548,2020-03-11,Amigo,Medio
44,457,2023-03-27,Familiar,Alto
1956,478,2020-03-24,Familiar,Alto
954,1720,2021-01-19,Amigo,Bajo
430,1413,2021-04-18,Amigo,Bajo
1250,2769,2021-06-14,Familiar,Alto
2501,2898,2021-07-27,Familiar,Medio
959,836,2020-10-23,Familiar,Alto
876,1328,2021-09-06,Amigo,Bajo
126,1381,2023-03-28,Familiar,Alto
886,1397,2022-10-02,Amigo,Bajo
2243,2005,2022-07-12,Familiar,Medio
114,482,2021-12-15,Familiar,Alto
2271,1495,2022-07-27,Familiar,Medio
820,793,2022-05-24,Familiar,Medio
554,666,2023-11-23,Amigo,Bajo
893,1725,2022-06-14,Amigo,Bajo
770,259,2021-09-18,Familiar,Bajo
1148,60,2021-03-05,Amigo,Bajo
2690,768,2020-06-01,Familiar,Alto
1487,940,2022-05-17,Amigo,Bajo
1717,1356,2022-05-01,Amigo,Alto
2292,997,2023-07-09,Familiar,Alto
2773,2434,2022-03-27,Amigo,Alto
2590,230,2023-06-18,Familiar,Alto
1205,1434,2020-10-16,Amigo,Medio
2976,723,2021-02-23,Amigo,Bajo
2530,2100,2023-09-27,Familiar,Bajo
2214,1126,2023-02-27,Amigo,Bajo
510,480,2023-04-30,Amigo,Medio
629,353,2021-12-22,Familiar,Medio
2334,2675,2022-01-17,Familiar,Medio
148,225,2021-06-26,Familiar,Bajo
1491,1569,2022-08-25,Familiar,Bajo
2869,234,2020-06-22,Amigo,Alto
2330,2706,2020-09-01,Amigo,Alto
2699,1414,2022-11-29,Familiar,Alto
2454,787,2021-06-24,Familiar,Bajo
1364,2154,2020-03-20,Familiar,Bajo
2736,649,2020-08-06,Amigo,Bajo
2183,100,2022-02-10,Familiar,Bajo
204,1222,2023-12-16,Familiar,Medio
1467,1052,2020-09-21,Amigo,Bajo
937,1947,2020-07-25,Amigo,Bajo
261,2273,2022-09-10,Amigo,Bajo
2341,1909,2022-03-20,Amigo,Medio
2864,1698,2023-05-26,Amigo,Alto
1057,1500,2022-06-12,Familiar,Alto
375,2147,2023-08-08,Familiar,Medio
618,1453,2023-06-05,Amigo,Bajo
71,1198,2023-07-11,Familiar,Alto
366,998,2021-05-31,Amigo,Alto
1899,455,2022-04-20,Amigo,Medio
2620,1332,2023-03-12,Familiar,Medio
1321,2056,2021-12-20,Familiar,Bajo
1104,1639,2023-04-17,Amigo,Bajo
554,1769,2021-03-11,Amigo,Medio
2702,2171,2020-03-18,Amigo,Bajo
2265,2096,2022-05-04,Familiar,Medio
2977,505,2023-10-05,Amigo,Bajo
2134,1925,2020-07-29,Amigo,Medio
1525,916,2023-06-18,Familiar,Medio
2969,1179,2021-01-20,Amigo,Bajo
2410,1161,2021-02-19,Familiar,Bajo
1684,1945,2022-01-16,Familiar,Alto
562,1352,2023-02-12,Familiar,Medio
2002,1849,2022-12-23,Familiar,Alto
14,1840,2022-11-13,Amigo,Medio
1633,534,2023-02-18,Amigo,Bajo
289,1555,2020-11-04,Amigo,Medio
759,875,2022-08-02,Amigo,Bajo
919,1390,2020-04-24,Familiar,Bajo
1385,2153,2023-02-25,Familiar,Medio
1027,554,2020-08-13,Amigo,Medio
530,1673,2022-07-27,Familiar,Alto
2899,2953,2023-03-04,Amigo,Alto
2489,2737,2022-03-06,Amigo,Bajo
1551,1401,2023-01-27,Amigo,Bajo
1066,991,2020-01-04,Familiar,Medio
149,2076,2020-01-23,Familiar,Bajo
2665,767,2020-05-09,Amigo,Bajo
2315,2688,2023-01-20,Amigo,Alto
1178,2692,2020-04-09,Familiar,Medio
1178,2005,2023-09-06,Amigo,Medio
1172,2962,2021-04-26,Amigo,Medio
977,2042,2022-06-17,Amigo,Alto
1038,347,2021-04-24,Familiar,Medio
812,1074,2021-03-11,Amigo,Alto
2839,130,2023-05-20,Familiar,Bajo
460,2023,2022-06-29,Amigo,Alto
424,2353,2023-01-27,Amigo,Alto
1521,1160,2020-03-04,Amigo,Bajo
2318,2535,2020-08-18,Amigo,Bajo
1132,1427,2022-06-08,Familiar,Alto
146,415,2020-11-19,Amigo,Bajo
2246,649,2023-03-23,Amigo,Bajo
2479,1342,2021-07-15,Familiar,Bajo
2968,2729,2022-02-06,Familiar,Alto
1874,2617,2020-03-27,Familiar,Bajo
780,1223,2021-12-29,Amigo,Alto
1334,1526,2021-03-28,Familiar,Bajo
242,1390,2021-11-13,Amigo,Medio
1304,1770,2023-09-28,Amigo,Medio
1979,730,2020-03-31,Amigo,Alto
2436,336,2023-08-22,Amigo,Bajo
2117,536,2021-07-08,Familiar,Bajo
2097,1119,2021-12-31,Familiar,Alto
1061,2699,2023-06-25,Familiar,Alto
2894,1387,2023-05-04,Familiar,Alto
961,1377,2022-03-31,Amigo,Alto
1321,607,2023-12-08,Familiar,Alto
1107,2067,2022-11-22,Amigo,Bajo
1507,907,2023-04-28,Amigo,Bajo
165,2810,2023-05-28,Amigo,Bajo
2647,1967,2022-02-19,Amigo,Medio
1386,2897,2021-11-05,Amigo,Alto
8,920,2020-06-18,Amigo,Bajo
2108,1369,2022-09-10,Familiar,Alto
928,2161,2021-06-09,Amigo,Bajo
235,344,2022-05-11,Familiar,Alto
523,2545,2021-01-10,Amigo,Bajo
1872,560,2023-06-15,Familiar,Bajo
1333,603,2021-11-13,Familiar,Alto
892,301,2022-06-13,Familiar,Medio
1451,1482,2021-04-03,Amigo,Bajo
1953,2160,2021-11-08,Amigo,Bajo
1779,1246,2020-09-23,Amigo,Medio
1063,1287,2022-01-22,Familiar,Bajo
1288,1397,2020-01-16,Familiar,Bajo
395,2122,2023-10-04,Familiar,Medio
715,841,2021-07-16,Familiar,Alto
1271,2771,2022-11-26,Familiar,Medio
1036,1214,2020-10-31,Amigo,Medio
1958,2810,2023-09-12,Familiar,Alto
2204,2649,2020-01-22,Familiar,Bajo
2681,2348,2023-03-18,Familiar,Medio
377,820,2020-06-08,Familiar,Alto
984,2739,2022-08-31,Amigo,Alto
929,2454,2022-03-01,Familiar,Medio
335,1027,2023-03-25,Amigo,Alto
1080,2199,2022-11-23,Familiar,Medio
330,205,2022-10-16,Familiar,Medio
2803,1125,2022-11-25,Amigo,Medio
867,46,2021-01-23,Familiar,Bajo
2611,1975,2022-05-19,Amigo,Alto
1906,566,2021-01-29,Amigo,Alto
466,2613,2023-06-15,Amigo,Alto
1627,1237,2021-09-05,Amigo,Alto
2130,1979,2020-01-24,Familiar,Medio
723,2494,2022-11-23,Familiar,Alto
1774,55,2022-07-20,Amigo,Alto
1847,909,2023-04-16,Amigo,Bajo
1755,1430,2021-09-03,Amigo,Medio
2705,1005,2022-07-16,Familiar,Alto
2093,2307,2022-02-19,Amigo,Alto
842,2958,2021-10-03,Amigo,Bajo
2261,973,2022-04-23,Amigo,Medio
1198,2854,2023-03-11,Amigo,Alto
605,249,2021-03-06,Familiar,Medio
1973,307,2021-07-23,Familiar,Bajo
2616,2681,2022-03-26,Amigo,Bajo
2650,1988,2021-04-12,Amigo,Alto
434,789,2023-11-16,Amigo,Alto
2102,275,2021-04-11,Familiar,Bajo
1208,991,2020-08-19,Amigo,Alto
1842,1591,2021-03-01,Amigo,Alto
2543,964,2022-08-10,Familiar,Medio
1765,1954,2021-10-02,Familiar,Medio
2570,2708,2020-10-05,Familiar,Medio
822,2347,2023-11-03,Familiar,Bajo
2591,1616,2023-05-13,Amigo,Bajo
861,1391,2022-09-25,Familiar,Alto
2884,1595,2020-01-02,Amigo,Bajo
2931,2108,2022-05-30,Familiar,Medio
2928,2832,2023-10-26,Amigo,Alto
1336,799,2021-03-06,Amigo,Medio
559,1241,2021-12-18,Amigo,Bajo
2514,1371,2021-03-01,Amigo,Alto
2397,1371,2022-08-12,Amigo,Medio
2872,878,2022-05-07,Familiar,Alto
2241,2380,2023-12-01,Amigo,Bajo
2605,424,2021-06-01,Amigo,Alto
1915,779,2020-01-22,Familiar,Bajo
1432,1401,2022-03-28,Amigo,Medio
1960,1343,2023-08-02,Familiar,Medio
1766,339,2021-11-06,Amigo,Medio
550,829,2023-11-07,Amigo,Medio
200,1409,2021-04-10,Amigo,Bajo
2705,1230,2021-08-18,Amigo,Medio
2076,1244,2021-11-02,Familiar,Alto
1508,1592,2022-03-30,Amigo,Medio
191,2023,2022-01-14,Familiar,Medio
982,1608,2022-04-24,Familiar,Alto
65,1554,2022-05-12,Amigo,Bajo
2237,801,2020-08-10,Familiar,Bajo
2976,825,2023-02-25,Amigo,Bajo
2306,67,2022-09-03,Familiar,Medio
237,1743,2021-06-09,Familiar,Medio
2237,1477,2022-07-02,Familiar,Alto
1002,2759,2023-11-09,Familiar,Bajo
94,552,2022-01-21,Familiar,Alto
828,144,2023-03-14,Familiar,Medio
242,1340,2022-02-25,Amigo,Bajo
502,2537,2023-05-19,Amigo,Bajo
857,1636,2020-11-24,Amigo,Alto
1099,2943,2020-12-12,Amigo,Medio
1787,298,2021-01-20,Familiar,Bajo
141,797,2020-11-30,Amigo,Medio
2697,1419,2020-10-18,Amigo,Medio
1497,1940,2022-09-30,Amigo,Alto
1375,1628,2021-01-16,Amigo,Medio
551,1478,2022-08-31,Amigo,Medio
1535,1031,2023-05-21,Amigo,Medio
158,1731,2021-08-29,Amigo,Medio
1895,2383,2022-02-27,Amigo,Alto
2580,1918,2023-09-26,Familiar,Alto
272,2363,2021-07-06,Familiar,Bajo
197,2356,2021-10-11,Amigo,Medio
1592,2851,2020-01-25,Amigo,Alto
881,648,2020-05-14,Amigo,Medio
526,27,2021-04-06,Familiar,Medio
751,894,2023-07-18,Familiar,Alto
2625,734,2023-11-04,Amigo,Medio
1051,2712,2023-04-28,Familiar,Alto
2694,2413,2020-01-06,Familiar,Bajo
1065,1901,2022-08-18,Amigo,Bajo
1153,1850,2021-02-05,Amigo,Medio
963,1878,2021-10-30,Familiar,Bajo
2733,350,2021-07-01,Familiar,Medio
1242,2248,2023-06-14,Amigo,Alto
2630,661,2021-09-26,Familiar,Bajo
2644,845,2021-10-22,Familiar,Alto
1962,2601,2022-02-26,Amigo,Medio
79,1676,2021-03-25,Familiar,Medio
290,1506,2023-05-11,Amigo,Alto
1972,1867,2023-10-04,Amigo,Bajo
1629,2550,2021-04-01,Familiar,Bajo
1254,1484,2023-11-30,Familiar,Bajo
361,2656,2023-07-26,Amigo,Bajo
806,2199,2020-01-12,Familiar,Alto
1662,1514,2022-11-30,Familiar,Alto
2257,1393,2023-05-02,Familiar,Alto
2151,1403,2020-06-01,Familiar,Alto
953,1685,2022-06-05,Amigo,Bajo
541,2199,2023-09-04,Familiar,Alto
2442,1077,2020-10-13,Familiar,Alto
2533,1578,2022-05-19,Familiar,Bajo
2752,1073,2021-12-31,Familiar,Bajo
1500,2047,2020-12-14,Familiar,Alto
2974,1694,2022-10-24,Familiar,Alto
1954,1589,2020-11-27,Familiar,Medio
243,1382,2023-12-03,Familiar,Alto
2578,2395,2023-09-08,Amigo,Bajo
2835,1927,2020-04-16,Amigo,Medio
2946,1997,2023-11-02,Familiar,Bajo
281,1238,2023-12-29,Familiar,Medio
2394,1798,2023-05-22,Amigo,Bajo
2153,2779,2021-03-07,Amigo,Bajo
2763,1124,2022-02-09,Amigo,Alto
454,477,2020-10-15,Amigo,Medio
2372,2084,2022-06-23,Amigo,Alto
2817,828,2021-02-02,Amigo,Bajo
2996,2363,2020-06-21,Amigo,Medio
1305,538,2022-01-26,Amigo,Bajo
765,1290,2021-12-23,Familiar,Medio
830,1662,2023-12-21,Amigo,Medio
2609,2862,2022-09-21,Familiar,Bajo
1225,1059,2021-04-13,Familiar,Medio
671,2407,2022-04-11,Amigo,Bajo
489,2652,2020-12-07,Familiar,Alto
621,234,2020-10-02,Familiar,Medio
1660,280,2022-12-15,Familiar,Alto
1913,2073,2021-09-11,Amigo,Medio
2102,715,2021-01-08,Familiar,Alto
240,42,2023-12-11,Amigo,Alto
1513,45,2020-05-28,Amigo,Medio
