Transaccion_Origen_ID,Transaccion_Destino_ID,Monto,Motivo,Método_Transferencia
1434,2956,3983.22,Transferencia,Interna
3435,2553,7049.31,Transferencia,Interna
4928,4982,8732.14,Transferencia,SWIFT
4024,2462,3898.04,Reembolso,ACH
717,1478,6166.09,Reembolso,SWIFT
2651,3433,445.88,Pago,SWIFT
1307,2949,9746.88,Transferencia,Interna
3675,1702,1169.99,Pago,ACH
4854,1415,7088.96,Pago,Interna
4803,39,8587.97,Reembolso,Interna
2515,1377,9246.67,Transferencia,ACH
4517,3655,5846.44,Reembolso,SWIFT
8,2240,5829.89,Reembolso,ACH
3054,2352,9897.49,Reembolso,SWIFT
743,2388,819.28,Reembolso,SWIFT
1523,3239,8946.84,Pago,SWIFT
2218,58,4643.94,Transferencia,ACH
3614,2512,2010.44,Transferencia,ACH
695,2622,9723.39,Pago,SWIFT
2644,2817,8994.66,Pago,Interna
2154,1871,1443.41,Reembolso,ACH
1645,4824,8790.55,Transferencia,SWIFT
1514,2909,6280.32,Transferencia,SWIFT
3147,1566,6257.74,Transferencia,SWIFT
1308,4345,2914.78,Transferencia,ACH
4826,3112,4939.25,Reembolso,ACH
1078,427,38.77,Pago,Interna
4712,2226,2503.78,Transferencia,SWIFT
2438,4981,679.95,Transferencia,Interna
1749,1455,566.72,Pago,Interna
4667,1516,1677.65,Reembolso,Interna
4513,2308,2725.59,Transferencia,ACH
599,2691,2767.01,Reembolso,SWIFT
4486,560,7439.48,Pago,SWIFT
1257,507,9550.28,Transferencia,ACH
47,673,9495.24,Transferencia,Interna
4714,3345,9445.08,Pago,SWIFT
1341,2434,4282.07,Reembolso,ACH
3690,368,6671.82,Reembolso,SWIFT
2844,2279,9466.51,Pago,ACH
4209,3390,1742.98,Reembolso,SWIFT
4235,2013,4180.1,Transferencia,Interna
3370,190,8462.11,Reembolso,Interna
3279,853,2995.55,Reembolso,Interna
1280,3710,1005.84,Transferencia,ACH
1328,3895,8917.48,Pago,SWIFT
4994,4721,8538.94,Transferencia,ACH
1695,2449,9399.08,Pago,Interna
303,1372,2644.13,Pago,ACH
3480,1763,5687.08,Transferencia,SWIFT
536,1521,3089.95,Transferencia,Interna
703,2934,5341.93,Transferencia,Interna
1785,943,4970.99,Transferencia,SWIFT
415,3294,9874.14,Pago,SWIFT
1302,984,433.48,Transferencia,ACH
3297,2247,9649.17,Pago,Interna
3986,3702,1387.09,Transferencia,ACH
413,4533,4581.64,Reembolso,SWIFT
1162,4848,9884.16,Transferencia,ACH
1035,3344,5601.67,Pago,Interna
4456,3646,6525.78,Transferencia,ACH
3116,4644,6746.8,Reembolso,SWIFT
3231,3676,797.58,Reembolso,ACH
3338,1950,3032.06,Transferencia,ACH
392,3113,8828.13,Reembolso,SWIFT
3936,1411,6710.42,Transferencia,Interna
59,4104,5492.3,Transferencia,Interna
3026,611,9876.93,Transferencia,Interna
4165,1907,6714.9,Transferencia,ACH
3341,4079,2634.52,Transferencia,Interna
4229,3029,6705.2,Reembolso,Interna
3820,2296,6504.56,Transferencia,SWIFT
1988,556,5638.3,Pago,Interna
3457,1952,3031.4,Transferencia,Interna
491,4982,6520.99,Reembolso,Interna
1804,465,4935.67,Pago,SWIFT
3141,2682,3593.24,Pago,SWIFT
4834,3891,2999.67,Pago,Interna
1266,1104,8899.55,Transferencia,SWIFT
2474,2102,8983.79,Transferencia,Interna
4800,826,4619.35,Transferencia,ACH
1193,3370,9734.36,Pago,Interna
2264,1435,3541.81,Transferencia,SWIFT
2711,3554,5704.72,Transferencia,Interna
4650,2531,1788.15,Reembolso,SWIFT
4953,4728,1369.63,Reembolso,ACH
2683,330,119.07,Pago,Interna
1613,4764,4079.28,Transferencia,Interna
4716,4577,7714.84,Transferencia,Interna
399,2156,3446.37,Transferencia,SWIFT
1828,2657,7982.3,Reembolso,ACH
163,744,6880.53,Transferencia,Interna
462,2429,5734.39,Reembolso,Interna
200,2108,7740.2,Reembolso,ACH
2414,4946,6200.19,Reembolso,Interna
916,792,5654.49,Reembolso,SWIFT
2112,2210,8376.71,Pago,Interna
767,3304,4046.21,Reembolso,Interna
2700,1613,5413.06,Transferencia,Interna
3297,158,5823.28,Reembolso,Interna
483,588,5381.22,Pago,ACH
2645,802,8151.51,Reembolso,Interna
1794,2701,8371.96,Pago,ACH
2006,4671,4199.03,Transferencia,SWIFT
3302,3739,3633.1,Pago,Interna
4085,2273,4435.2,Pago,SWIFT
850,3499,2803.1,Pago,SWIFT
1821,3031,4033.25,Pago,Interna
36,4094,9540.35,Reembolso,Interna
2657,2534,7659.1,Pago,SWIFT
2019,1070,2958.84,Pago,Interna
1279,2505,5953.68,Reembolso,ACH
2328,1014,9231.66,Pago,ACH
92,1446,1003.51,Reembolso,ACH
937,1541,7364.48,Reembolso,SWIFT
1908,3233,1880.01,Pago,ACH
995,3291,6423.44,Transferencia,SWIFT
1314,902,5861.12,Transferencia,SWIFT
2514,2963,8953.87,Transferencia,ACH
960,2105,1184.48,Pago,SWIFT
3001,4168,8896.91,Pago,SWIFT
2838,2680,6479.74,Reembolso,ACH
4421,3466,7144.92,Reembolso,SWIFT
507,2600,3176.07,Reembolso,Interna
4464,3935,751.88,Pago,ACH
360,3201,5194.64,Reembolso,ACH
3995,933,9640.48,Reembolso,SWIFT
1419,3192,886.43,Pago,ACH
1956,2577,8316.82,Transferencia,SWIFT
2139,3176,1335.81,Transferencia,ACH
603,4592,5866.05,Transferencia,ACH
2933,3696,7876.82,Reembolso,Interna
2197,4803,4788.17,Transferencia,Interna
426,1510,1225.97,Reembolso,ACH
970,605,4802.19,Transferencia,Interna
1771,2997,785.42,Pago,Interna
4252,2570,8587.15,Pago,Interna
1158,4114,2753.35,Pago,Interna
4423,4526,3343.03,Pago,SWIFT
3825,4276,1958.07,Transferencia,Interna
2996,3675,1859.04,Pago,ACH
2271,2240,7630.34,Reembolso,ACH
4701,3671,1935.84,Transferencia,Interna
4870,4408,7095.18,Transferencia,Interna
3563,4834,4287.91,Reembolso,Interna
747,4396,2222.32,Pago,SWIFT
1088,2346,4125.65,Reembolso,SWIFT
1831,3667,7231.26,Transferencia,ACH
1562,3511,1760.21,Reembolso,SWIFT
1482,4469,7185.37,Reembolso,ACH
4223,379,5751.49,Transferencia,ACH
4249,3892,5211.89,Pago,ACH
304,1341,3752.87,Transferencia,ACH
3631,1025,2413.09,Reembolso,ACH
3458,3873,2396.43,Pago,Interna
1946,2643,6863.7,Pago,Interna
3546,1473,3851.74,Transferencia,SWIFT
4225,2235,1036.37,Transferencia,Interna
366,1598,8620.57,Pago,Interna
4811,2662,7162.33,Pago,ACH
1654,4011,6023.93,Pago,SWIFT
935,4163,959.48,Transferencia,SWIFT
4389,2654,5919.36,Reembolso,Interna
2074,1958,1150.69,Pago,SWIFT
2217,1748,9800.83,Transferencia,Interna
1358,4538,7717.59,Transferencia,ACH
1905,1563,6026.29,Reembolso,SWIFT
1541,689,5540.11,Pago,ACH
1724,4774,6381.96,Transferencia,SWIFT
1176,1221,5165.88,Transferencia,Interna
4768,3038,7950.85,Transferencia,ACH
3198,2576,171.91,Pago,SWIFT
1886,115,9203.12,Reembolso,SWIFT
4697,2231,3401.1,Transferencia,Interna
986,645,9062.7,Pago,ACH
2905,4346,54.41,Transferencia,Interna
2886,2617,928.11,Transferencia,SWIFT
933,2030,5688.77,Pago,SWIFT
667,4845,5286.43,Pago,SWIFT
3748,2607,6258.1,Pago,Interna
4137,1658,5726.14,Pago,SWIFT
4173,3095,1313.65,Transferencia,SWIFT
3620,2119,6028.27,Pago,ACH
736,3866,4785.94,Reembolso,SWIFT
1862,1303,8075.62,Pago,SWIFT
966,4021,2409.71,Transferencia,Interna
1869,4536,3277.33,Transferencia,SWIFT
3514,1855,7191.35,Reembolso,SWIFT
248,415,8991.54,Transferencia,SWIFT
187,1221,5548.32,Transferencia,SWIFT
4870,2018,8254.89,Reembolso,Interna
3672,3444,1976.0,Reembolso,SWIFT
18,2203,609.62,Transferencia,Interna
3805,1331,1016.43,Transferencia,SWIFT
4195,1188,4682.32,Reembolso,ACH
2518,24,1541.8,Pago,Interna
3688,4403,7628.72,Pago,ACH
2286,4718,5233.05,Pago,ACH
2958,3390,5712.78,Transferencia,Interna
4462,4918,8993.62,Pago,SWIFT
4437,691,1889.06,Transferencia,ACH
3637,3043,5906.55,Transferencia,ACH
3703,3968,1874.82,Transferencia,Interna
1822,3704,1874.07,Transferencia,Interna
2819,593,7703.06,Reembolso,ACH
4670,2466,5908.22,Reembolso,Interna
4079,878,1038.77,Pago,SWIFT
3553,1325,8525.45,Reembolso,SWIFT
453,2928,8329.88,Reembolso,SWIFT
719,581,5304.46,Reembolso,SWIFT
3377,2190,4538.81,Transferencia,ACH
613,712,9407.66,Pago,Interna
2296,1785,8913.27,Pago,SWIFT
3836,4903,962.27,Transferencia,SWIFT
3578,2474,9758.84,Transferencia,Interna
4089,1970,1655.57,Transferencia,Interna
4292,1978,6272.66,Pago,SWIFT
2884,4162,7409.32,Pago,Interna
3104,4666,9085.25,Reembolso,ACH
2814,2463,8163.51,Pago,SWIFT
3662,2064,4289.63,Reembolso,ACH
1221,295,2022.21,Pago,Interna
504,2114,9234.53,Reembolso,ACH
1643,2819,8798.66,Pago,Interna
2008,4401,6892.23,Transferencia,ACH
4202,3003,9294.4,Pago,Interna
2714,3122,7321.49,Transferencia,ACH
1405,2091,967.82,Reembolso,SWIFT
3399,3037,8127.55,Transferencia,SWIFT
314,1603,8049.35,Pago,SWIFT
4396,3579,4148.1,Pago,Interna
1557,4357,5712.76,Pago,SWIFT
2386,1450,1630.47,Pago,SWIFT
868,2964,3523.68,Reembolso,ACH
3943,3965,5323.08,Pago,SWIFT
294,3616,8475.09,Transferencia,ACH
2970,4415,9441.6,Reembolso,ACH
2443,1020,9628.24,Transferencia,ACH
4248,3139,5890.27,Pago,ACH
4243,2712,534.61,Reembolso,ACH
