Cliente_ID,Comercio_ID,Frecuencia,Monto_Promedio,Última_Compra
2288,939,Mensual,924.19,2021-01-08
2557,893,Semanal,238.0,2022-03-12
743,435,Semanal,317.5,2023-02-12
1242,1953,Semanal,28.74,2021-10-26
1010,1526,Semanal,327.84,2021-09-06
2469,305,Diario,813.63,2020-07-04
2671,101,Semanal,613.65,2022-10-30
2223,176,Semanal,984.49,2020-12-04
1193,622,Mensual,425.77,2023-03-08
880,1502,Mensual,836.81,2021-03-06
2315,520,Semanal,629.4,2020-09-14
830,1796,Semanal,938.72,2022-10-14
1824,384,Mensual,670.02,2023-04-25
491,20,Diario,273.85,2023-09-06
2017,402,Diario,967.61,2021-04-10
2252,1468,Semanal,413.79,2022-04-13
297,1080,Diario,479.29,2020-08-01
1611,642,Diario,364.69,2023-05-19
537,1471,Semanal,89.27,2023-06-09
2201,207,Mensual,329.75,2021-08-08
644,1487,Diario,552.91,2023-06-10
1840,1933,Mensual,898.77,2021-02-27
2190,1802,Diario,88.1,2020-09-26
1775,903,Semanal,226.65,2020-07-23
2775,1009,Diario,592.77,2022-07-31
11,1135,Mensual,991.67,2022-07-24
658,338,Mensual,992.53,2021-05-05
2629,1916,Semanal,253.16,2021-04-03
1480,1714,Semanal,889.6,2021-07-25
1328,1512,Diario,886.12,2021-01-30
2859,1641,Diario,714.64,2023-05-06
2688,1304,Semanal,126.05,2020-09-12
2121,326,Diario,810.68,2023-02-25
135,1986,Diario,374.63,2020-12-14
1334,237,Semanal,810.34,2023-05-01
644,99,Mensual,695.91,2023-08-06
195,1339,Mensual,896.63,2023-05-27
739,462,Diario,634.93,2023-01-27
2973,1552,Semanal,377.81,2024-01-01
2457,1060,Semanal,859.86,2021-03-02
329,960,Diario,647.66,2020-12-01
2740,1027,Mensual,234.68,2021-03-03
2417,207,Semanal,738.31,2021-02-28
2845,567,Semanal,722.66,2021-08-02
2290,240,Diario,140.25,2023-10-16
873,1842,Diario,317.15,2020-07-10
2796,654,Diario,376.72,2023-11-28
2176,696,Mensual,406.1,2023-07-06
177,1838,Semanal,68.44,2023-12-06
2169,1808,Mensual,99.66,2020-03-05
2825,1354,Mensual,326.71,2020-10-13
1712,70,Mensual,572.39,2021-10-11
2973,1688,Semanal,830.85,2022-05-08
1335,987,Semanal,137.88,2022-10-04
999,239,Diario,701.13,2023-05-23
743,809,Mensual,403.09,2021-07-26
1698,1339,Diario,580.65,2022-02-23
1664,650,Mensual,453.85,2020-11-28
190,1258,Diario,767.7,2023-08-04
2214,1559,Mensual,727.38,2022-10-25
508,62,Diario,936.52,2022-12-23
822,14,Semanal,744.47,2022-08-24
1531,1085,Semanal,623.38,2022-03-04
677,113,Semanal,738.13,2023-01-13
578,888,Diario,201.28,2020-01-09
2132,694,Mensual,359.67,2020-06-06
1199,495,Diario,551.29,2022-05-11
2841,1914,Mensual,814.4,2023-08-01
880,611,Semanal,296.65,2020-01-14
707,1749,Mensual,48.24,2020-11-24
1824,642,Mensual,801.5,2021-08-08
1096,1285,Semanal,983.66,2022-11-23
2043,1595,Diario,962.42,2022-10-12
1726,384,Mensual,534.28,2023-02-28
2117,1830,Diario,706.3,2020-07-18
1119,978,Diario,642.79,2020-10-06
2599,526,Semanal,198.67,2023-09-25
1447,897,Mensual,638.0,2023-09-05
462,150,Diario,425.28,2020-12-27
574,204,Diario,526.51,2020-03-23
970,873,Semanal,456.02,2021-06-29
2985,81,Mensual,45.14,2020-11-07
2842,1316,Diario,598.1,2023-04-26
65,243,Semanal,339.75,2023-01-16
2817,88,Diario,710.25,2020-01-06
1456,331,Mensual,326.3,2021-08-15
2793,278,Mensual,104.47,2020-09-01
2835,1247,Mensual,117.98,2020-07-11
2158,704,Semanal,807.55,2022-12-13
883,485,Semanal,902.79,2023-09-07
2457,1695,Diario,486.87,2020-05-09
2612,669,Mensual,689.2,2022-05-21
763,377,Mensual,210.46,2021-05-23
136,1846,Diario,264.34,2021-03-10
2752,1885,Semanal,533.96,2021-06-30
1008,1643,Semanal,322.99,2021-02-06
1797,1210,Semanal,119.21,2023-09-09
2170,318,Diario,975.99,2023-09-05
1604,1942,Mensual,497.93,2022-12-08
1946,145,Mensual,271.01,2020-05-05
2172,1112,Semanal,272.88,2020-12-17
241,378,Mensual,468.19,2022-01-20
13,1937,Mensual,455.07,2021-08-22
2662,747,Mensual,233.55,2023-01-01
126,39,Semanal,351.89,2020-04-11
1283,234,Mensual,424.28,2020-02-20
2304,1220,Mensual,542.9,2020-08-08
1369,239,Mensual,625.91,2022-02-21
344,1288,Mensual,374.6,2021-09-29
1521,1483,Semanal,853.63,2021-05-25
143,622,Mensual,578.07,2023-05-07
892,720,Mensual,347.59,2022-03-25
1875,1441,Mensual,924.74,2020-05-22
2403,38,Semanal,37.06,2022-10-31
2083,1074,Semanal,341.9,2023-08-18
2413,1597,Mensual,78.27,2021-04-05
134,1071,Semanal,819.81,2020-06-05
1745,1933,Semanal,550.97,2022-05-27
527,717,Semanal,75.94,2023-11-20
121,1047,Mensual,35.4,2023-02-07
714,720,Mensual,408.98,2020-06-09
2839,1353,Semanal,297.86,2021-03-05
2414,1383,Mensual,86.83,2021-02-24
2371,110,Semanal,435.11,2021-03-17
2937,1451,Semanal,19.83,2020-04-09
712,1236,Mensual,678.83,2022-04-25
831,1261,Diario,174.32,2021-01-02
1578,576,Semanal,782.68,2020-12-18
1515,337,Semanal,561.32,2021-10-03
983,137,Mensual,478.14,2020-09-12
1214,713,Diario,922.87,2021-12-07
869,1022,Semanal,278.3,2020-03-09
2506,288,Diario,613.16,2022-08-31
294,784,Diario,809.05,2022-06-20
1856,419,Semanal,698.53,2022-09-04
2881,1324,Mensual,999.3,2022-04-29
2428,864,Semanal,913.27,2023-09-12
765,25,Mensual,272.89,2023-10-17
1664,582,Diario,999.51,2021-01-13
1185,329,Mensual,317.99,2022-12-30
55,1309,Semanal,758.62,2021-08-30
1367,978,Semanal,287.31,2021-03-30
181,427,Semanal,227.63,2022-01-18
2902,1625,Mensual,511.82,2023-07-23
2011,387,Semanal,621.5,2023-10-12
1716,950,Mensual,568.94,2023-09-02
2414,308,Mensual,509.67,2023-11-25
2276,600,Mensual,178.83,2023-12-09
1666,122,Semanal,223.28,2020-01-22
2078,1528,Mensual,994.43,2021-10-30
455,1220,Mensual,196.81,2023-08-11
515,489,Diario,668.96,2020-08-21
827,355,Mensual,702.18,2021-10-21
2795,1797,Semanal,317.84,2021-05-18
1505,1374,Mensual,273.21,2020-04-06
1757,1177,Semanal,951.68,2022-04-20
2742,1609,Mensual,359.82,2021-02-04
1410,1146,Mensual,435.8,2022-06-15
1506,1916,Diario,503.63,2023-04-25
955,1247,Mensual,84.54,2020-11-07
1433,1599,Mensual,447.8,2023-04-19
1583,1331,Mensual,240.34,2020-06-17
952,219,Semanal,392.42,2023-10-04
2855,486,Semanal,64.45,2022-01-31
1837,471,Semanal,892.04,2023-07-20
254,1032,Semanal,999.05,2021-11-04
1774,518,Diario,611.56,2022-08-04
2178,1707,Mensual,990.56,2022-03-03
1945,1826,Semanal,719.16,2023-07-26
982,1488,Diario,193.94,2021-07-07
2942,1749,Diario,131.3,2022-05-07
2620,1884,Mensual,525.17,2022-11-29
2264,789,Semanal,292.88,2023-05-08
2622,650,Semanal,170.06,2022-03-08
546,291,Mensual,856.15,2022-10-04
238,529,Mensual,432.86,2022-04-14
459,377,Semanal,778.39,2020-12-16
60,1676,Semanal,311.31,2021-01-20
1274,493,Semanal,23.36,2022-06-09
1028,1877,Diario,899.13,2023-01-16
1989,1665,Mensual,392.5,2021-04-23
2440,489,Semanal,888.68,2020-10-10
2785,104,Semanal,134.89,2023-01-27
1153,820,Mensual,847.03,2023-04-12
2781,1101,Semanal,146.15,2022-08-13
177,975,Diario,323.44,2022-01-23
1217,194,Diario,524.67,2021-08-24
471,720,Diario,52.57,2023-05-24
2371,945,Mensual,837.98,2021-08-07
957,995,Mensual,548.88,2022-08-20
42,1933,Semanal,336.77,2022-04-02
1416,805,Semanal,759.35,2023-01-23
1800,1963,Mensual,512.85,2021-11-02
2384,1791,Mensual,854.38,2020-04-11
2610,369,Mensual,721.31,2021-04-26
1290,279,Semanal,868.35,2020-01-29
999,1067,Mensual,87.92,2021-10-28
1286,394,Diario,460.57,2022-07-09
2256,773,Diario,399.18,2022-01-24
2135,1462,Semanal,880.92,2020-06-10
2027,1871,Semanal,799.77,2020-07-06
915,1533,Semanal,988.33,2020-02-17
66,1680,Mensual,107.2,2021-01-19
2308,1355,Mensual,657.16,2022-06-25
353,1852,Diario,568.5,2023-05-01
1896,800,Mensual,926.56,2021-02-21
2735,1473,Semanal,822.11,2020-06-23
150,1764,Mensual,873.24,2023-03-21
2275,1779,Mensual,215.76,2023-11-23
2017,970,Diario,656.31,2023-07-12
1390,288,Semanal,778.38,2022-06-10
1979,1978,Semanal,778.15,2021-09-18
2237,495,Diario,379.36,2020-08-21
672,807,Semanal,58.45,2022-12-05
164,616,Semanal,798.24,2020-07-11
1005,1537,Semanal,33.44,2020-04-01
45,1728,Diario,228.18,2023-04-10
2448,1978,Mensual,842.6,2023-07-04
2928,958,Mensual,449.93,2021-06-01
2412,1198,Mensual,777.43,2020-12-15
2585,1879,Mensual,203.73,2020-05-05
832,1459,Semanal,514.61,2022-10-31
1206,1995,Semanal,587.72,2020-08-05
1194,536,Semanal,339.63,2021-09-13
1323,1949,Mensual,659.81,2023-07-10
2615,1082,Semanal,190.51,2023-09-11
528,1453,Mensual,531.88,2021-12-22
840,1763,Diario,677.8,2022-09-18
2665,1295,Diario,249.78,2020-09-25
571,1906,Mensual,200.43,2022-08-12
236,334,Diario,246.95,2023-08-11
291,871,Diario,675.12,2020-03-06
2204,1055,Semanal,730.23,2021-05-07
2191,1626,Mensual,626.6,2023-07-19
2042,1433,Semanal,336.7,2021-04-28
950,209,Semanal,807.76,2022-08-10
2244,1384,Mensual,737.67,2021-05-13
2432,506,Semanal,197.15,2021-12-03
1833,1380,Semanal,191.98,2023-03-25
1752,373,Mensual,293.39,2022-01-05
145,1084,Mensual,670.38,2022-03-29
2472,1733,Diario,224.02,2020-02-20
952,1414,Diario,754.99,2020-12-06
2231,1164,Mensual,15.8,2021-03-30
1484,1309,Diario,497.3,2020-03-21
456,494,Semanal,797.72,2020-09-24
2470,205,Mensual,978.67,2020-06-26
2360,1181,Semanal,337.66,2020-10-27
2496,798,Diario,996.29,2020-03-13
624,1597,Semanal,822.56,2022-06-27
24,1998,Semanal,953.0,2020-12-23
2145,1610,Semanal,597.2,2020-10-28
1880,1580,Mensual,835.94,2022-08-20
2922,1865,Mensual,848.21,2021-12-26
1720,818,Semanal,993.64,2020-04-03
975,111,Diario,786.73,2022-09-24
2656,1478,Semanal,661.55,2023-10-31
1265,711,Mensual,134.67,2020-12-10
2752,1940,Mensual,848.49,2020-03-04
2432,697,Semanal,326.52,2020-01-31
1375,1609,Semanal,84.68,2022-09-05
2973,1436,Mensual,153.17,2023-09-04
2194,1278,Semanal,149.38,2023-06-05
822,1794,Semanal,931.41,2022-02-04
496,1175,Diario,574.57,2022-01-23
1673,1108,Mensual,912.12,2023-03-26
479,1126,Mensual,607.48,2022-08-18
17,166,Mensual,63.45,2023-10-27
2725,1030,Semanal,198.35,2022-02-11
1067,1869,Semanal,786.81,2022-09-22
1984,569,Mensual,363.73,2020-06-15
1374,1461,Diario,617.82,2022-03-16
1753,410,Mensual,30.68,2022-04-17
851,1860,Semanal,464.46,2023-08-12
291,203,Semanal,710.68,2023-05-20
443,1659,Semanal,651.2,2022-05-08
1223,1539,Diario,255.51,2022-04-19
921,51,Mensual,856.29,2023-07-06
2325,633,Mensual,679.8,2021-04-12
1636,500,Semanal,18.4,2020-09-01
2443,1458,Mensual,459.29,2020-05-14
2233,271,Semanal,305.96,2022-12-16
1769,1303,Diario,478.13,2023-04-21
1478,1031,Diario,984.84,2021-11-07
15,579,Semanal,285.49,2020-04-08
612,1633,Diario,32.66,2022-09-27
2121,1901,Diario,514.88,2022-07-19
861,14,Semanal,781.26,2023-03-15
877,1452,Diario,978.52,2020-03-03
1854,379,Diario,905.52,2021-10-31
31,87,Mensual,808.59,2023-05-11
1360,420,Semanal,889.15,2023-05-20
2787,821,Diario,966.66,2022-08-17
1829,1630,Mensual,728.71,2020-07-02
1068,699,Diario,942.75,2021-11-19
2658,174,Diario,102.29,2021-02-01
2359,1779,Semanal,290.58,2022-03-23
1402,298,Semanal,160.37,2021-08-25
539,77,Semanal,40.19,2021-12-28
2269,367,Diario,49.57,2021-03-04
926,978,Diario,831.15,2020-02-28
2626,1156,Semanal,921.17,2020-05-29
2614,392,Mensual,442.3,2022-04-30
1407,529,Mensual,51.0,2022-08-12
375,1417,Semanal,76.83,2023-04-17
1556,284,Semanal,117.89,2023-01-17
1672,421,Diario,382.81,2020-05-09
1878,1039,Mensual,514.67,2022-03-26
2076,17,Diario,178.06,2020-08-22
2694,1452,Mensual,205.64,2023-07-17
2831,725,Diario,339.68,2020-10-16
296,346,Mensual,246.13,2020-06-15
2416,1729,Diario,720.77,2023-07-19
1660,1570,Semanal,221.21,2023-05-01
1632,1304,Semanal,773.3,2023-07-04
